id,img_path,overview,cat1_result,result
TEST_00168,./image/test/TEST_00168.jpg,"월계수 오토캠핑장은 경북 경주시 산내면에 위치해 있다. 계곡과 인접해 있어 휴가철 물놀이와 캠핑을 병행할 수 있고 빼곡한 숲에 둘러싸여 있어 청량감 넘치는 캠핑을 만끽할 수 있다. 캠핑장은 파쇄석 27면과 데크 5면, 총 32면으로 사이트 크기는 가로 7m 세로 8m다. 개인 트레일러와 카라반 출입이 자유롭고 소형견에 한해 동반 입장도 가능하다. 관리소에서 릴선, 화로대 등 캠핑 장비를 대여할 수 있다, 평일 주말 모두 운영하며, 매년 1월부터 2월까지 동계 휴장에 들어간다.",레포츠,"야영장,오토캠핑장"
TEST_00172,./image/test/TEST_00172.jpg,"경기도 양주시 장흥면 기산리의 양주산막골캠핑장은 기산리 안고령계곡 옆에 위치해 계곡 물놀이가 가능한 캠핑장이다. 여름철 캠핑장과 곧바로 연결되는 안고령계곡에서 물놀이를 즐길 수 있다. 양주산막골캠핑장에는 약 50여 개의 사이트를 펼칠 수 있다. 캠핑사이트는 매점 앞 사이트와 매점 뒤편 계곡 옆 사이트로 구분할 수 있다. 계곡 바로 옆으로 텐트를 펼칠 수 있고 그늘이 충분해 시원한 캠핑이 가능하다. 계곡 옆으로 평상이 마련되어 있어 휴식이 가능하다. 편의시설은 샤워장, 개수대, 남녀화장실과 간이매점이 갖춰져 있다. 그밖에 통나무형 민박시설과 항아리형 방갈로 민박이 가능하다.",레포츠,"야영장,오토캠핑장"
TEST_00188,./image/test/TEST_00188.jpg,"푸른섬 캠핑장은 대부섬 구봉도 가까이에 있다. 시화방조제를 넘어 구봉도 쪽으로 가다가 연목이길을 따라 푸른섬 캠핑장으로 가면 된다. 푸른섬 캠핑장은 측백나무가 가림막 역할을 해주어 캠핑하는 모습이 밖에서 보이지 않는다. 이곳은 38개 사이트와 1개의 카라반사이트를 최신 설비로 운영하고 있다. 38개 사이트 전체가 데크로 되어있고, 각각 전용 나무 테이블을 설치해 보다 쾌적한 야영을 즐길 수 있다. 또 캠핑장과 펜션 사이에 간이 수영장도 있고, 해솔길도 가까이 있다.",레포츠,"야영장,오토캠핑장"
TEST_00191,./image/test/TEST_00191.jpg,"군파크루지는 국내 최장 1.88km 루지 전용트랙 길이, 트랙 최대 경사도 12% 체감속도 60km/h 를 느낄 수 있다. 직선 곡선 크로스 코스를 즐기실 수 있으며 현장체험학습, 온가족 레저스포츠, 기업 오리엔테이션이 가능한 장소다.",레포츠,트래킹
TEST_00193,./image/test/TEST_00193.jpg,"순천 국민 여가 캠핑장은 순천자연휴양림 단지 내에 위치한 캠핑장으로 잔디, 데크, 마사토 면의 야영장과 텐트가 없어도 캠핑할 수 있는 캐빈하우스 6동으로 이루어져 있다. 순천시에서 직접 운영하고 관리하는 이곳은 전체적으로 시설이 깨끗한 편이고 저렴한 이용요금을 자랑한다. 또한, 전기와 난방이 되는 캐빈하우스조차 3만 원대의 가격에 이용할 수 있어 인기가 많다. 인터넷 사전 예약만 가능하니 방문계획이 있다면 원하는 날짜에 예약해두자. 캠핑장은 순천자연휴양림 내에 위치한 곳답게 캠핑뿐만 아니라 자연과의 교류와 자연휴양림 내에만 있는 시설을 이용할 수 있다. 휴양림 내부를 산책하며 신선한 공기를 맡을 수 있고 숲속 쉼터(돔하우스)가 있어 비, 눈, 강한 바람 등 위험한 자연현상을 대피한 대피소에서 책을 읽으며 휴식을 취할 수 있다. 특히 인디언 하우스, 모래놀이장은 아이들이 좋아해 아이를 동반한 가족들과 올 것을 추천한다.",레포츠,"야영장,오토캠핑장"
TEST_00197,./image/test/TEST_00197.jpg,"와이글램핑은 경기도 양평군 용문면에 자리하고 있다. 양평군청을 기점으로 상평교차로에서 오른쪽 방향으로 진행하며 용문터널과 조현초등학교를 거치면 되는데 도착 시간까지는 약 30분이 소요된다. 이곳은 MBC 프로그램 ‘어서와 한국은 처음이지?’에 등장해 화제가 된 곳으로 고즈넉한 시골 마을에 있는데, 산과 냇가를 배경으로 10면의 글램핑을 갖췄다. 2인 기준 4인까지 수용하는 N카바나와 4인 기준 6인까지 머물 수 있는 G카바나 두 종류인데 크기의 차이만 있을 뿐 구비 물품은 동일하다. 내부에는 침대, 냉난방기, 냉장고, TV, 취사도구, 식기류가 있으며, 외부에는 바비큐 시설을 배치했다. 화장실, 샤워장, 개수대는 없지만, 관리소 건물 쪽에 모여 있어 사용하는 데 불편함이 없다. 부대시설로는 오락실, 당구장, 농구 게임기가 있고, ATV 대여도 이뤄지고 있다.",레포츠,"야영장,오토캠핑장"
TEST_00204,./image/test/TEST_00204.jpg,"영종도에 위치한 영종씨사이드캠핑장은 카라반캠핑장과 텐트캠핑장으로 나눠져 있다. 서울에서 가까운 캠핑장으로 해변뷰와 다양한 체험도 함께 경험할 수 있는 곳이다. 캠핑장 주변에는 염전산책로, 자전거도로, 레일바이크, 바닷길 해안산책로 등이 있어서 가족과 함께 보고 즐길 수 있는 체험시설들이 다양하다.",레포츠,"야영장,오토캠핑장"
TEST_00205,./image/test/TEST_00205.jpg,"충청북도자연학습원은 전국 최초로 개원하여 다양한 자연체험활동과 교육적이고 민주적인 방식으로 청소년단체 및 일반단체들의 수련활동에 임해 왔다. 속리산국립공원 내 화양계곡에 자리잡은 충청북도자연학습원은 전국 최고의 자연환경과 함께 새로이 시설을 보완 및 증축하여 깨끗한 환경속에서 학습원에 알맞는 수련활동 프로그램으로 이용단체의 행사 취지, 인원, 이용시기에 맞추어 다양하게 변형하여 탄력적으로 운영할 수 있도록 하였다.",레포츠,수련시설
TEST_00206,./image/test/TEST_00206.jpg,"서대문문화체육회관 실내수영장은 지상 1층에 위치, 총 7개의 레인을 보유하고 있다. 성인풀,유아풀로 구성되어 성인 및 어린이 프로그램이 진행되며 천연소금을 이용한 전기분해 시스템을 이용하여 수질관리를 하고 있다. 냉난방, 환기시설 등 쾌적한 실내환경을 갖추고 있다.",레포츠,수영
TEST_00234,./image/test/TEST_00234.jpg,"경기도 가평 북한강변에 위치한 워크숍 전문 캠핑리조트이다. 펜션, 글램핑, 카라반 등 다양한 숙박시설이 구비되어 있어 선택의 폭이 넓다. 단체는 물론 가족이나 연인, 친구끼리도 웨이크보드나, 바나나보트, 래프팅 같은 수상 레저시설은 물론 서바이벌게임, ATV도 즐길 수 있다. 반려견 동반이 가능하며, 반려견 전용 놀이터가 준비되어 있다. 리조트 내의 치킨집, 한식당, 맥줏집 등에서 다양한 식음료 매장이 있어서 음식을 따로 준비해 가지 않아도 편리하다. 리조트답게 내부에서 먹고 마시고 즐길 거리가 충분한 것이 매력적이다.",레포츠,"야영장,오토캠핑장"
TEST_00237,./image/test/TEST_00237.jpg,"펜션600은 경북 경주시 동방동에 자리 잡았다. 경주시청을 기점으로 6㎞ 정도 자동차로 운전하면 15분 안팎에 도착한다.  이곳 캠핑장은 숲으로 둘러싸여 있어 자연 그대로를 체감할 수 있다. 더불어 카페, 세미나실, 수영장, 노래방, 족구장, 당구장 등 알찬 부대시설이 있어 캠핑 외에도 즐길 거리가 많다. 캠핑장에는 카라반 7대가 있다. 4대는 대형이며, 3대는 소형이다. 객실에는 침대, 소파, 테이블, 에어컨, 개수대, 취사도구, 식기류, 화장실, 샤워실 등이 비치되어 있다. 외부 전용 데크에는 비바람을 막아줄 어닝 아래 바비큐 시설을 완비했다.캠핑장 주변으로는 보문관광단지, 첨성대, 황룡사지 등 경주를 대표하는 관광지가 많다. 인근에 음식점도 많아 식도락을 즐기기에 좋다.",레포츠,"야영장,오토캠핑장"
TEST_00241,./image/test/TEST_00241.jpg,"I go(아이고) 오토캠핑장은 경상북도 청도군 매전면 동창천 인근에 자리했다. 청도IC를 빠져나와 운문산군립공원 방면으로 20번 국도를 따라 약 30여 분 이동하면 매전면사무소 삼거리에 도착한다. 매전면사무소에서 우회전하여 58번 국도 청매로를 따라 약 5분 정도 이동해 동화교 입구에서 다리를 건너 둑길을 따라가면 캠핑장에 도착한다. 입구에 들어서면 넓은 평지에 각각의 사이트들이 자리하고 있는 것을 확인할 수 있다. 약 5,950㎡의 부지에는 오토캠핑이 가능한 29면의 파쇄석 사이트가 있다. 각 사이트에는 전기시설과 무선 인터넷, 소화기가 구비되어 있으며, 남녀 화장실 각 1개소, 남녀 샤워실 각 1개소, 개수대, 분리수거장, 흡연 구역이 각 1개소가 있다. 커다란 메타세쿼이아 나무가 여러 그루 심어져 있어 캠핑장에 시원함을 더한다. 캠핑장 한쪽에는 연못이 있어 물을 보며 여유를 만끽하기 좋다. 메타세쿼이아나 연못, 둘 중 하나와 가까운 곳으로 사이트를 고를 수 있다. 가을에는 단풍이 특히 아름다우며, 사계절 모두 이용이 가능하다. 캠핑장 주변에는 운문산군립공원, 운문호 등이 있어 연계 관광이 용이하다.",레포츠,"야영장,오토캠핑장"
TEST_00249,./image/test/TEST_00249.jpg,"홀리데이캠핑장은 경기도 가평군 설악면에 위치한 유명산 휴양림 입구에 있는 캠핑장이다. 계곡과 산이 어우러진 빼어난 경치에 접근성도 좋다. 소형 반려견 동반이 가능해 반려견과 함께 캠핑하며 즐길 수 있는 캠핑장이다. 캠핑장의 주인은 인테리어를 전공한 경험을 살려 공용 시설에 신경을 썼다. 특히 환경을 위해 음식물 찌꺼기 등을 아무 데나 버리지 않도록 전용 용기를 제공해 캠핑장을 깨끗하게 유지한다. 파쇄석 바닥 면 위에 사이트는 5m×7m, 5m×8m, 5m×10m 등 20면을 운영하고 있으며 예약 순서대로 배정한다. 관리실은 매점과 같이 운영되고 있고, 샤워실은 호텔 수준의 인테리어이며, 깨끗하게 관리되고 있다.  소형견 동반 입장이 가능하다.",레포츠,"야영장,오토캠핑장"
TEST_00250,./image/test/TEST_00250.jpg,"뚝섬 수영장은 서울시민들의 대표적인 휴식처인 한강 뚝섬, 뚝섬한강공원내에 위치한 야외수영장이다.흐르는 물에 튜브를타고 도는 유수풀이 있으며, 시원한 물줄기가 쏟아지는 4m 높이의 아쿠아링을 즐길 수 있다.",레포츠,수영
TEST_00257,./image/test/TEST_00257.jpg,"묘솔 캠핑장은 경북 영주시 풍기읍에 있다. 영주시청을 기점으로 21㎞가량 떨어졌다. 자동차에 몸을 싣고 경북대로, 죽령로, 삼가로를 번갈아 달리면 닿는다. 도착까지 걸리는 시간은 25분 안팎이다. 이곳은 소백산으로 향하는 길목인 동시에 영주의 대표 계곡 가운데 하나인 금선계곡에 터를 잡았다. 이 덕택에 소백산 등산객은 물론, 계곡 물놀이를 즐기는 이들이 캠핑을 병행하고자 이곳에 많이 모인다. 캠핑장에는 자동차 야영장 7면을 마련했다. 바닥은 모두 파쇄석으로 이뤄졌다. 사이트 크기와 개수는 가로 11m 세로 4.5m 3면, 가로 7m 세로 6.5m 1면, 가로 8m 세로 5.5m 3면이다. 개인 트레일러와 카라반 동반 입장이 가능하다. 캠핑장은 평일 주말 모두 운영하며, 매년 12월부터 이듬해 2월까지 휴장이다.캠핑장 주변에 비로사, 비로 폭포, 소백산 등 관광지가 많다. 희방사역 방면으로 나가면 여러 음식점이 있다.",레포츠,"야영장,오토캠핑장"
TEST_00266,./image/test/TEST_00266.jpg,"캠핑족이라면 퇴실 시간에 맞춰 쫓기듯이 짐을 정리하고 캠핑장을 떠난 경험이 있을 것이다. 서울에서 가까운 문산에 선착순으로 입실하고, 추가 비용 없이 자유롭게 퇴실 가능한 캠핑장이 있다. 문산으로 가는 길목, 통일로변 통일 공원 옆에 자리한 따봉 캠핑장이 바로 그곳이다. 문산역과도 가까워 접근성이 좋다. 이곳은 캠핑장뿐만 아니라 피크닉 존도 운영 중이다. 1만 원이면 테이블을 5시간 동안 대여해 캠핑처럼 고기와 음식을 즐길 수 있다. 단, 주류 반입 금지이며, 매점에서 구매하여 이용할 수 있다. 매점에는 다양한 음료와 과자, 즉석밥, 가스, 숯 등 바비큐에 필요한 물품이 준비돼 있으며, 커피와 아이스크림도 판매한다. 따봉캠핑장의 사이트 대부분은 산을 깎아서 만들었기 때문에 인위적이지 않고 자연 그대로의 느낌을 연출한다. 또한, 캠핑장 주변은 밤나무 숲으로 둘러싸여 있어 가을이면 밤 줍기 체험할 수 있고, 상시 운영하는 트램펄린도 마련돼 있어 어린이들과 방문하기 좋은 곳이다.",레포츠,"야영장,오토캠핑장"
TEST_00276,./image/test/TEST_00276.jpg,제주 여행에서 빠질 수 없는 승마를 즐길 수 있는 송당승마장은 단거리코스부터 산책코스까지 다양한 승마 코스가 있으며 1시간 자유승마도 가능하다. 남녀노소 모든 연령이 즐길 수 있으며 처음 승마를 접하는 초보자들도 교관들의 친절한 지도하에 쉽고 즐겁게 승마를 배울 수 있다.,레포츠,승마
TEST_00285,./image/test/TEST_00285.jpg,"옥천군은 중부 최고의 자전거레포츠(향수 자전거)의 고장이다. 남부 3군(영동, 옥천, 보은) 자전거 MTB, 로드 (일반, 산악) 자전거 렌털업체이며 지역 자전거 활용 관광프로그램 기획, 운영, 대행업체이다.남부 3군 자전거길은 옥천 일반코스 4개, 전문코스 3개, 자전거 오지체험, 자전거문화, 문학, 역사체험 프로그램을 운영하고 있다.",레포츠,복합 레포츠
TEST_00286,./image/test/TEST_00286.jpg,"설인스키샵은 이용객들의 편리하고 즐거운 스키, 보드를 위해 최신 장비 및 기술 지도자를 영입한 전문 장비렌탈샵이다. 설인은 특히 보드매니아들을 위한 샵으로 보드를 즐기고, 초보 입문하는 이들에게 적합하다. 최신의 고급화된 장비를 보유하고 고도의 기술을 습득한 전문 지도자의 편안하고 저렴한 지도를 받으며 초보 입문 및 기술 업그레이드를 받을 수 있다.",레포츠,윈드서핑/제트스키
TEST_00295,./image/test/TEST_00295.jpg,"해담구룡령야영장은 동서고속도로 서림 IC에서 300미터 거리에 위치하고 있는데, 차로 15분 거리에 낙산사와 설악산이 있고, 인제로 이어지는 서림 삼거리에 자리 잡은 접근성이 좋은 캠핑장이다. 쾌적한 캠핑 환경에 많이 신경 쓰는 곳으로 주차는 모두 주차장에 하도록 되어 있고, 매너 타임이 철저하게 관리된다. 바로 옆 계곡은 얕고 시원해서 아이들이 놀기 좋다. A, B, C 구역 중에 C 구역이 주차장과 거리가 있어서, 짐 나르기에 불편하지만, 계곡을 바로 조망할 수 있다. 인접한 해담 마을에 다양한 체험 프로그램을 이용할 수 있어 아이들과 방문하기 좋다.",레포츠,"야영장,오토캠핑장"
