id,img_path,overview,cat1_result,result
TEST_00034,./image/test/TEST_00034.jpg,"강원도 동해시 신흥동에 자리한 농촌체험휴양마을이다. 정선군에서 42번 국도를 통해 동해시로 넘어오면 제일 먼저 마주하는 산촌이기도 하다. 뒤에 백두대간 줄기가 뻗어 있고 앞에 신흥천이 흐르는 고즈넉한 마을에는 130여 가구가 감자와 콩을 농사지으며 살아간다. 마을 이름에 ‘청정’이 붙은 것은 마을 일대가 상수도 보호구역으로 개발 제한을 받는 대신 청정한 자연의 모습을 간직하고 있기 때문이다. 마을은 김장하기, 전통 장 담그기, 옛날 손두부 만들기 등의 음식 체험, ‘시골에서 하룻밤을’ 숙박 체험을 제공한다. 음식 만들기 체험은 마을을 둘러보고 음식을 직접 만든 뒤 완성품을 집에 가져가는 일정으로 진행된다. 주민들이 재배한 배추로 김장을 하거나, 마을 특산품인 콩을 맷돌에 갈아 손두부를 만들며 농촌의 건강한 먹거리를 누릴 수 있다. 20명 이상 참여 시 진행되는 숙박 체험은 한국 전통놀이, 계곡 물놀이, 떡메(찐 쌀을 치는 데 쓰는 큰 방망이)로 떡 만들기 등의 다양한 체험을 아우른다.※사전 예약 필수",인문(문화/예술/역사),농.산.어촌 체험
TEST_00035,./image/test/TEST_00035.jpg,"서울대학교미술관은 여러 해 동안의 긴 준비 끝에 서울대학교 박물관 현대미술부에서 독립하여 국내 최초의 대학미술관으로 탄생하게 되었다. 삼성그룹이 건립하여 기부하고 네덜란드의 세계적인 건축가 렘 쿨하스(Rem Koolhaas)가 설계한 우리 미술관은 전시실, 대강당, 강의실, 교육시설을 갖춘 복합문화공간으로 독특한 건축미를 드러내고 있다. 앞으로 대학미술관으로서의 특수성에 입각하여 교육 프로그램에 역점을 두어 대학 내의 구성원 뿐만 아니라 지역주민들이 미술에 친근하게 다가갈 수 있는 문화교육의 현장이 되고자 한다. 국내외의 근 현대미술을 비롯하여 건축, 도서자료 등 다양한 매체를 전시할 예정이며 서울대학교미술관의 독특한 시설을 이용하여 음악, 문학, 영화, 연극이 아울러 펼쳐내는  복합문화공간으로 운영될 것이다.",인문(문화/예술/역사),미술관/화랑
TEST_00036,./image/test/TEST_00036.jpg,"유니세프 선정 어린이 다리 청계천 물길은 복원 구간의 마지막에 이르러 두물다리를 지나 고산자교로 향한다. 두물다리는 과거 청계천의 지류가 합류하던 지점이었다. 그 의미를 살려 두 개의 물이 만나는 다리라는 뜻의 두물다리라는 이름을 붙였다. 형상도 두 개의 물줄기가 손을 잡듯 곡선을 그리며 만나는 모습이다. 먼발치에서 보면 탑신이 마치 돛처럼 솟아 돛단배를 떠올리게 한다. 그 생김이 동화적이라 유니세프에서 어린이 다리로 지정했다.두물다리를 지나면 고산자교로 잇는 물길이다. 도심에서 멀어지므로 점점 생태공원의 표정을 닮아간다. 고산자교는 대동여지도를 만든 김정호의 호를 따서 지었다. 고산자교 인근에는 고산자로가 지난다. 교각의 모양새보다는 하천 경관의 녹지가 단절되는 것을 극복하려는 의지가 투영된 다리다. 그리고 여기서부터 비로소 청계천 물길은 중랑천을 향해 내달리고 언젠가 한강과 만나게 된다. 청계천의 마지막 비경 고산자교에 이어 버들습지가 반긴다. 청계8경이요, 청계천의 마지막 비경이다. 청계1경에서 7경까지가 사람의 손길이 묻어나는 공간이었다면 8경은 오롯이 자연이 주인이다. 버들습지는 갯버들이나 매자기, 꽃창포 같은 수생식물의 서식 환경을 조성하기 위한 습지다. 청계천에서도 가장 자연친화적인 생태 공간이다. 수생식물의 성장을 바탕으로 어류나 양서류 등의 생물 서식도 이뤄진다. 메기나 버들치, 피라미 같은 어류도 종종 만날 수 있다.특히, 조류 보호구역으로 지정돼 청둥오리는 물론이요 흼뺨검둥오리, 중대백로 같은 새들이 날아든다. 버드나무 아래 한가로운 풍경이다. 아이들과 함께라면 청계천 생태해설사의 설명을 들어도 좋고, 겨울철 철새탐조교실 같은 프로그램을 활용해도 좋다. 산책 삼아 걷고 싶다면 생태탐방로 데크를 따라 걸어도 좋겠다. 잘 알고 있다고 생각했던 청계천의 새로운 모습을 발견할 수 있을 것이다.",인문(문화/예술/역사),다리/대교
TEST_00037,./image/test/TEST_00037.jpg,POOM은 독특한 아이디어와 신선한 크리에이티브로 평범한 일상을 넘어서 자유로운 상상의 공간을 만날 수 있는 곳이다. 톡톡 튀는 감성과 무한한 창조공간으로 새로운 즐거움을 느낄 수 있다. 다양한 디자인 상품을 만나볼 수 있는 POOM은 최상의 품질의 상품을 제안하는 디자인 쇼핑공간으로 나아가고자 한다.,인문(문화/예술/역사),이색거리
TEST_00039,./image/test/TEST_00039.jpg,"양천구민의 문화,복지,일자리 창출에 중추적 역할을 하는 복합시설로, '친환경인증'을 받은 미래지향적 건물인 해누리타운 1층에 역사홍보관이 위해해 있다. 양천구의 역사 변천과정을 시간적 흐름에 다라 시각적으로 구현해 어린아이들부터 학생, 어르신에 이르기까지 양천구의 역사를 한 눈에 쉽게 알수 있다.",인문(문화/예술/역사),이색거리
TEST_00045,./image/test/TEST_00045.jpg,"남원항공우주천문대는 2006년 과학기술부 지방천문과학관 지원 사업으로 선정되어 사업비 46억원에 부지면적 6,532㎡, 지상3층 규모로, 우주항공의 발자취를 한눈에 볼 수 있는 전시실과 항공기 비행 체험을 위한 공간인 항공체험관, 10m 크기의 돔 스크린에 밤하늘과 전천영상을 볼 수 있는 천체 투영실이 있다. 남원의 밤하늘을 관측할 수 있는 600mm 규모의 주망원경과 350mm - 125mm까지의 다양한 구경과 다양한 방식의 망원경을 구비한 보조관측실이 있다. 특히, 주관측실의 600mm 규모의 주망원경은 약 15.7등급까지 수십 만개의 별을 볼 수 있을 뿐 아니라 성운, 성단, 은하 등의 천체까지 관측이 가능하다. 이와 함께 실외에는 1970년대 우리나라 공군의 주력기이었던 팬텀기를 비롯한 다양한 전투기가 전시됐다. 현장체험 학습과 다채로운 과학체험교실을 운영  남원우주항공천문대는 그 특성상 박물관 또는 전시관과 같이 대단위 인원이 자유롭게 둘러보는 방식이 아닌 실별로 인원을 나눠서 관람하는 시설로 꾸며져 있다. 남원천문대는 태양과 천체관측 4D 영상관람, 가상항공체험, 천문강연 등의 프로그램을 교대로 운영하며 1회 최대 120명을 수용할 수 있다. 특히 남원천문대는 여름방학 캠프를 비롯하여 하반기 현장체험 학습과 다채로운 과학체험교실을 운영, 관람객 유치와 함께 지방과학문화를 선도하는 중추적인 과학관으로 자리매김하고 있다. 주망원경은 성운, 성단, 은하 등의 천체까지 관측이 가능",인문(문화/예술/역사),테마공원
TEST_00049,./image/test/TEST_00049.jpg,"음식디미방은 현존최고의 한글조리서로 1670여 년 경, 여중군자 장계향이 후손들을 위해 일흔이 넘어서 지은 조리서이다. 조선 중후기 양반가의 식생활과 문화를 짐작할 수 있는 전통음식 연구의 지침서이자 관계전문가들의 교본이며, 정확하고 다양한 어법과 철자로 사전적 큰 가치를 지니고 있다. 350여 년 전 영양지방에 살았던 사대부가의 여인인 여중군자 장계향이 자자손손 가문의 전통을 이어가고 싶은 어머니의 마음을 오롯이 담아 글자 한 자에도 정성을 다해 써내려갔다. 이는 동아시아에서 최초로 여성이 쓴 조리서이며 한글로 쓴 최초의 조리서이기도 하다.",인문(문화/예술/역사),유적지/사적지
TEST_00058,./image/test/TEST_00058.jpg,"역사 속 유물인 신라시대 황룡사 구층탑 양식의 중도탑을 현대 과학기술과 건축공법으로 재해석하여 지은 이색 건축물이다. 보문 단지의 새로운 랜드마크로 꼽힐 만큼 주목받고 있는 이 건물은 현재 개인과 기업 등을 대상으로 다양한 명상과 수행 프로그램을 운영하는 연수원으로 사용되고 있다. 때문에 사전 예약자에 한해 시설 이용이 가능한데, 1시간 내외의 가벼운 생활명상을 체험하는 일일투어를 비롯해 1박 2일과 2박 3일 코스도 운영된다. 물론 내외부 일부 공간은 일반인들도 방문 가능하다. 숙소는 탑 내부에 자리한 온돌 타입과 중도타워를 바라볼 수 있는 다양한 타입의 연수동으로 나뉜다. 특히 경주 세계문화엑스포 공원 내 장미공원에서 바라본 황룡원 전경이 무척 아름답다.",인문(문화/예술/역사),헬스투어
TEST_00059,./image/test/TEST_00059.jpg,"박제상은 박혁거세의 후손으로 눌지왕으로부터 실성왕 때 고구려와 왜국(倭國)에 볼모로 간 아우들을 데려오라는 명령을 받았다. 박제상은 고구려에 사신으로 가서 복호를 먼저 데려온 후 왜국으로 가 미사흔을 구출하고 자신은 심한 고문 끝에 불에 타 숨졌다. 두동면 만화리 동쪽 치술령에는 박제상의 부인이 두 딸과 함께 남편을 기다리다 죽어 망부석이 되었고, 영혼은 새가 되어 날아가 숨었다는 전설이 전해지는 망부석과 은을암이 남아 있다. 그 후 눌지왕은 박제상에게는 대아찬을 추증하고, 그 부인은 국대부인에 추봉하였다. 부부의 위패를 모시고 충절을 기려 배향한 곳이 치산서원이다.",인문(문화/예술/역사),유적지/사적지
TEST_00060,./image/test/TEST_00060.jpg,"안산어촌민속박물관은 경기도 대부도 탄도항에 위치한 박물관으로 간척사업으로 인해 사라져가는 경기만 갯벌의 문화와 생활상을 연구하고 보존하기 위하여 설립되었다. 박물관 상설전시실은 총 3개 관으로 경기만 갯벌의 생태, 민속, 문화에 대한 다양한 전시가 준비되어 있다. 수유실, 도서실, 3D영상실의 기타편의시설이 운영되고 있으며 가족단위 관람객을 위한 주말 생태체험프로그램이 연간 운영되고 있다.",인문(문화/예술/역사),박물관
TEST_00067,./image/test/TEST_00067.jpg,"백제의 무덤군, 익산 입점리고분 전라북도 익산시 입점리 칠목재 구릉 중턱에 있는 백제무덤들로 사적이며, 지정면적 1만 8,520m2 에 해당한다. 입점리 칠목재에서 동남으로 뻗은 해발고도 100m 구릉의 중턱에 분포하고 있으며, 고분군 중 8기(基)가 발굴 조사되었다. 조사된 고분 8기 중 제1호분을 제외하고는 모두 파괴고분이고, 구조형식은 굴식돌방무덤[橫穴式石室墳]이다. 보존상태가 가장 양호한 제1호분의 분구(墳丘) 크기는 지름 약 16m, 높이는 2m 안팎이다. 돌방의 구조는 널방[玄室]과 널길[羨道]로 이루어졌다. 널방의 평면은 거의 직사각형에 가까우며, 돌방은 구릉 경사면의 풍화된 암반을 ‘ㄴ’자형으로 파고 축조하였다. 널방의 네 벽은 자연 괴석(塊石)의 편평한 면을 고르게 맞추어 쌓아올렸다. 나머지 2~8호분은 모두 파손이 극심하여 분구 형태와 내부구조 등을 자세히 알 수 없으나 모두 자연 괴석으로 축조한 굴식돌방무덤임을 알 수 있다. 껴묻거리의 일부는 소실 ·파손되어 극히 소량만 수습되었다. 우연찮게 찾아낸 백제무덤군 익산 입점리고분이 발굴된 경위를 살펴보면 재미있다. 1986년 이 마을의 한 고등학생이 칡을 캐다가 금동제 모자 등을 발견·신고하여 알게 된 것이다. 이후 긴급발굴을 하여 8기의 무덤을 확인하였는데, 1호를 제외하고는 파손이 심하며, 1호 무덤은 널방(현실)과 널길(연도)을 갖춘 굴식돌방무덤 (횡혈식석실묘) 이다. 또한 천장은 네 벽을 맞추어 쌓아 올리면서 마지막 4장을 덮은 활천장 (궁륭식천장)을 이루었다. 출토된 유물로는 토기류·금동모자와 금귀고리, 유리구슬 등의 장신구류·말갖춤(마구)·철기들로서 백제 중요 유물이 수습되었다. 유물들로 보아 5세기경 만들어진 무덤으로 보이며, 금동제 관모는 일본에서 나온 것과 비슷하여, 당시 백제와 일본간의 문화교류를 짐작하게 한다.",인문(문화/예술/역사),유적지/사적지
TEST_00068,./image/test/TEST_00068.jpg,"물 맑고 산세가 빼어난 청도의 주산인 남산(오산) 자락에 위치한 적천사는 원효 대사가 수도하기 위한 토굴로 세운 것이 창건의 시작이다. 옛부터 산세가 아늑한 명승지라 산내 곳곳에 암자와 암자터가 흩어져 있었다 한다. 삼국 중 가장 늦게 불교를 공인한 신라는(527년, 법흥왕 14) 왕실의 지원과 보호에 힘입어 크게 발전하게 되었고, 청도 지역에는 오갑사(대작갑사, 가슬갑사, 천문갑사, 소작갑사, 소보갑사)가 창건되는 567년(진흥왕 28)쯤 전래된 것으로 추정된다. 원효 대사가 적천사를 창건한 664년(신라 문무왕 4)은 삼국이 전쟁의 소용돌이에 휘말려 곳곳마다 전운이 감돌던 때로 태종 무열왕은 당의 세력을 업고 고구려와 백제를 멸망시키고 통일신라를 수립한 시기이다. 이러한 주변 정세 속의 통치 이념으로 작용한, 호국 불교 속의 적천사는 수많은 장정이 전쟁에 나아가 사상되자 이들을 위로하고 극락왕생을 기원하는 신앙의 장소로 그 역할을 담당하였고 특히 민중 불교를 주장한 원효 대사의 사상이 담긴 창건 배경이 자못 의의가 크다 하겠다. “숲 넘어 산에서 종소리 멀리 들려오니 푸른 봉우리에 절간이 있겠구나. 나무가 빽빽하여 문 두드리는 달빛 가리고, 골짜기가 비어서 문 두드리는 지팡이 소리에 대답하네. 물은 흰 짚을 깔아 놓은 듯 돌에 흐르고, 무지개는 푸른 담쟁이가 늙은 소나무위에 걸린 듯하다.신령한 노인이 며칠 머무르더니 옛날 보조가 유적을 보였네.“인각 대사가 적천사를 읊은 시가 ‘무차루’에 편액으로 걸려 그 서정을 대변하고 있다. 보조 국사가 중창할 당시 집고 다니던 지팡이를 심은 것이 자라 지금은 거목이 된 은행나무는 말없이 800년 동안 절집의 일주문으로 오가는 이의 애환을 다 들어주고, 수미산 중턱에 살면서 동서남북을 지키고 불법을 수호하는 사천왕은 덩치만 클 뿐 하나도 무섭지 않은 웃음까지 띤 해학적인 모습으로 오는 이를 맞아준다. 한때, 이곳에 계시다 운문사로 옮겨 가셨다는 오백나한이 계셨던 영산전, 관음보살이 연꽃 가지를 두 손으로 받쳐 들고 연꽃 대좌 위에 서 있는 모습의 괘불과 오래된 돌의 중후함이 느껴지는 괘불대가 있고, 옛 백련암 자리 풀숲에 위치한 부도밭에는 종 모양의 고승의 부도 8기가 다정한 모습으로 모여 있다. 1946년 국토 통일을 기원하며 건립한 건국 기원탑이 조금은 낯선 모습으로 서 있다. 원효 대사가 창건한 이래 여러 스님들의 참선 수행도량으로 고승대덕을 배출하고, 임진왜란으로 소실되고 거듭 중창되면서 사세를 이어온 적천사는 청도에 불교대학을 운영하고, 차와 대금이 함께하는 명상 수련회, 은행나무 별빛 축제, 어린이 사생 대회 등 지역주민의 중심에서 지역주민과 함께하는 신행 포교의 나한 기도 도량으로 거듭나고 있다.",인문(문화/예술/역사),사찰
TEST_00072,./image/test/TEST_00072.jpg,"강릉-동해간 고속도로 모전교차로(안인I.C)에서 안인과 정동진 쪽으로 1km쯤 진행하다가 우측으로 열린 첫 번째 갈림길에서 단경골 휴양지구 표지판을 따라 우회전해 들어가면 모전마을을 거쳐 11km나 오르는 긴 계곡이 이어지는데 길의 끝자락에 유일하게 인기척을 느낄 수 있는곳이 담정농원이다. 만덕봉(1,035m) 자락에 드리워진 맑은 계곡을 따라오르며 198,348m²(60,000여 평) 원시림과 인가가 전혀 없는 맑은 물줄기가 2.5km나 이어지는 대단위의 농원이다. 이 계곡 안은 기온차가 심해서 가까운 강릉에 비해 적어도 8도  이하를 기록한다고 한다. 한여름에도 서늘한 한기가 느껴지고, 바람이 다소 부는  밤이면 모기가 사라질 정도이다.천혜의 자연 속에 야외방갈로, 물가에 나앉은 11개의 정자 등 자연을 그대로 끌어안은 휴식공간이 단체 야외행사는 물론 가족단위 주말나들이와 휴양지로 나무랄 데가 없다. 또, 통나무로 엮은 토막집에서 주인 가족이 직접  차려내는 토속음식과 담정별주가 별미로 꼽힌다. 특징 - 단체연수, 가족휴양지, 별미기행지, 산악행사 숙박지로 적합",인문(문화/예술/역사),기타
TEST_00073,./image/test/TEST_00073.jpg,"삼도수군통제영은 1604년에 설치되어 1895년 폐영될때까지 292년간 경상, 전라, 충청의 삼도수군을 지휘하던 본영(현재 해군본부)을 말한다. 임진왜란 당시 초대통제사로 임명되었던 이순신장군의 한산도 진영이 최초의 통제영이었으며, 현 통영에 위치한 삼도수군통제영은 6대 통제사인 이경준 통제사 때 설영된 장소이다. 통제영의 중심건물로는 조선시대 가장 큰 목조건축물 중 하나인 세병관(국보)가 있으며, 지방 공방중에서는 최대 규모를 자랑하는 통영 12공방 등이 있다.",인문(문화/예술/역사),성
TEST_00076,./image/test/TEST_00076.jpg,"서울 구로구 오류동역광장은 지하철 1호선 오류역 3번 출구 앞에 위치한 광장이다. 오류역을 바라보고 왼쪽에는 운동시설과 벤치, 산책로가 조성되어 지역 주민들이 만남과 휴식을 취할 수 있는 장소로 이용되고 있으며 오른쪽에는 공영 주차장이 있다. 지역 주민들을 위한 프로그램과 바자회 등 다양한 종류의 행사가 진행되는 이벤트 장소인 동시에, 코로나19 기간 동안에는 임시선별소가 들어서서 지역 주민들을 위한 생활편의 공간으로 활용되고 있다.",인문(문화/예술/역사),공원
