id,img_path,overview,cat1_result,result
TEST_00066,./image/test/TEST_00066.jpg,"흘림골은 산이 높고 계곡이 깊어 언제나 안개가 끼고 날씨가 흐린것 같다 하여 지어진 이름이며, 자연휴식년제로 묶인지 20년 만인 지난 2004년에 개방되었다. 수해로 인해 한계령을 넘나드는 도로가 유실되고, 집채만 한 바위가 굴러떨어지면서 도로를 가로막아 복구하는데 오랜 세월이 흘렀다.흘림골이 품고 있는 여심폭포는 높은 기암절벽을 타고 20미터 높이에서 떨어지는 폭포이다. 이 여심폭포부터 등선대 입구까지 300미터에 이르는 구간은 깔딱고개라 부를 정도로 매우 가파르다.",자연,폭포
TEST_00078,./image/test/TEST_00078.jpg,"산복도로에서 부산항까지 가장 빨리 내려갈 수 있는 지름길이다. 산복도로의 대표적인 특징중 하나인 세로로 난 지상6층 높이의 아찔한 계단이다. 계단의 수가 168개이며 계단 아래에 원래 3개의 우물이 있었다고 한다. 현재는 식수로 쓰던 1개의 우물만 남아있으며 물이 부족하던 시절 물을 받기 위해 길게 줄을 서있는 모습을 상상해 볼 수 있다. 물지게, 물항아리 등 남녀노소 누구나 만나는 만남의 장이었으며 소문이 퍼지는 근원지였다.",자연,자연생태관광지
TEST_00097,./image/test/TEST_00097.jpg,"도마령은 영동군 황간에서 전북 무주로 넘어가는 고갯길이다. 도마령 고갯마루 주차장에 차를 세우고 나무계단을 올라가면 상용정이 있다. 도마령이 해발 800미터고 상용정이 해발 840미터다. 길이 고개 양쪽으로 나누어졌다. 도마령은 '말을 키우던 마을', '혹은 칼 찬 장수가 말을 타고 넘던 고개'라는 데서 유래한 이름이다. 도마령을 중심으로 주변에 천만산, 각호산, 민주지산 등이 있다. 이들 모두 1000미터 안팎의 높이다. 그 사이를 비집고 산을 넘는 길이 바로 ‘도마령’이다.",자연,산
TEST_00106,./image/test/TEST_00106.jpg,"온통 절벽으로 이루어진 산방산 중턱에 영주 10경의 하나인 산방굴사가 있다.원래 한라산 정상이었던 것이 뽑혀 산방산이 되고 그 뽑힌 자리가 백록담이 되었다는 전설이 사실인 양 산방산은 제주의 다른 산과는 달리 분화구가 없으며, 외 벽은 온통 풍화작용에 의한 침식으로 장관을 이루고 있다.산방산은 제주도 형성시기에 생성되었으며 높이는 395m이다. 산방산의 서남쪽 중턱 절벽에 길이 10m, 너비와 높이가 각각 5m 되는 굴이 있는데, 천정 한복판에서는 수정 같이 맑은 물방울이 사시사철 눈물처럼 떨어져 굴 안에 고인다.굴밖에 있는 노송사이로 보이는 형제섬, 가파도, 한국 최남단  영토인 마라도와 용머리 해안의 경관이 아름다워 예로부터 수도승들의 수도 장소로 애용되기도 하였다. 산방산의 암벽에는 석곡, 지네발란, 풍란 등이 자생하고 있으며 위쪽에는 제주에서는 유일하게 섬회양목이 자생하고 있다. 산방산 암벽 식물지대는 천연기념물로 지정되어 있다. 용머리해안산방산 앞자락 바닷가, 산방산 휴게소에서 10여 분을 걸어 내려가면 수려한 해안 절경과 마주친다. 쉼없이 밀려드는 파도를 피하며 아기자기 놓여 있는 관광로를 걷다 보면 태평양의 푸름과 멋드러진 해안절경 속으로 빠져드는 듯하다.용머리라는 이름은 언덕의 모양이 용이 머리를 들고 바다로 들어가는 모습을 닮았다 하여 붙여졌다. 용머리로 들어가는 입구에는 '하멜기념비'가 있으며 용머리를 관광하는 데는 1시간 정도면 족하다.",자연,산
TEST_00112,./image/test/TEST_00112.jpg,"용담댐은 진안군의 1읍 5개 면을 수몰시켜 만들어진 거대한 담수호로 이 댐은 유역변경식의 댐으로 금강 상류의 물을 하루 135만 톤씩 도수터널을 통하여 완주군 고산면 소향리 만경강 상류에 공급함으로써 전라북도 전주권의 생활용수 해결을 목적으로 건설되었다. 이 댐이 건설됨으로써 담수가 시작되면서 용담호는 진안군에서 빼놓을 수 없는 관광명소가 되었다. 특히, 용담호가 관광지로 사랑받는 명소가 된 것은 교량으로 댐 일주도로가 연결돼 있기 때문이다. 정천면-용담면-본 댐으로 이어지는 도로는 호수의 경관과 어울려 환상의 드라이브 코스로 여겨지며, 상전면-안천면-본 댐으로 이어지는 코스도 이에 못지않다. 생긴 지 얼마 되지 않은 만큼 호안에 별다른 시설물들이 들어서지 않아, 오히려 자연스러운 풍경을 보이고 있다는 것도 매력 중 하나다. 용담호반 여러 곳에 망향의 동산이 세워져 있다. 수몰된 실향민들의 향수를 달래주기 위해 수자원공사가 조성한 것으로 대개 조망이 좋은 둔덕 위에 꾸며져 있다. 망향의 동산 중에도 용담대교 북단의 용담 망향의 동산이 가장 조망이 좋다. 용담호 중앙부쯤에 위치해 동서 양쪽으로 호숫물이 보이며 마을에 있던 목제 정자인 태고정(太古亭)은 짜임새 있는 목조 건물로, 1752년 건립된 것을 1998년 현 위치로 이전해 놓았다. 용담댐 공원에는 물 홍보관이 있는데 이곳은 물과 사람과의 여러 관계를 알려주는 곳으로, 어린 자녀들이 있다면 한 번 들러볼 만하다. 용담호 주위에는 또한 전국적 관광명소로 자리를 굳힌 지 오래인 마이산과 운일암, 반일암 계곡의 절경을 이루고 있다.",자연,호수
TEST_00116,./image/test/TEST_00116.jpg,"현무암 절벽 아래 아직 암석화 되지 않은 퇴적층을 백의리층이라 부름, 연천군 청산면 백의리 한탄강변에서 처음 발견, 주로 자각들이 많은 역암층이 많음. 백의리층이 신생대 제4기 현무암에 의해 덮히게 된 덕은 현재의 한탄강 유로와 옛 한탄강 유로가 달라졌음을 의미한다.",자연,자연생태관광지
TEST_00118,./image/test/TEST_00118.jpg,"섬진강어류생태관은 전남 구례군 간전면 양천리에 있다. 2007년 35,645㎡ 부지에 지상 2층, 지하 1층 규모로 친환경 시스템을 갖춘 최신형 건물로 준공됐다. 전시 시설의 주제는 생명의 터전, 섬진강의 강과 역사, 강과 생명, 강과 환경이다. 야외 전시 시설은 다목적 행사장, 하늘정원, 민물고기 학습장, 지피정원, 섬진강의 생태연못, 야생화 산책로, 피크닉 정원으로 구성되어 있다. 생태관은 섬진강 변에 서식하는 101종의 조류, 곤충, 식물, 파충류, 민물고기를 연구 보존하고 있다.",자연,자연생태관광지
TEST_00124,./image/test/TEST_00124.jpg,"한려해상 국립공원의 중간 지점에 위치하고 있는 사량도는 상도· 하도와 수우도를 합하여 세 개의 섬으로 되어 있다. 어사 박문수가 고성군 하일면에 있는 문수암에서 이 섬을 바라보니 섬 두 개가 짝짓기 직전의 뱀처럼 생겼다고 해서 사량도라고도 전해지는데, 이름대로 사실 뱀이 많아서 뱀과 천적관계인 야생동물들을 찾아보기 힘들다고 한다. 동쪽으로 길게 뻗어 있는 두 섬 중 지도상 윗섬을「상도」아랫섬을「하도」라고 한다. 상도의 지리산 · 불모산 · 고동산과 옥녀봉으로 연결되는 등산로는 전국 산악인들이 즐겨찾는 등산코스이며, 하도는 칠현봉을 비롯하여 봉수대가 있는 섬으로 등산과 관광을 즐길 수 있는 섬이다. 여름 산행과 해수욕을 겸할 수 있는 섬, 섬을 이야기 하면서 등산의 묘미를 논할 수 있는 섬 중의 하나가 사량도이다. 많은 관광객들이 등산과 낚시를 즐기기 위해 찾아 오면서 섬 전체가 활기를 띤다. 등산과 해수욕은 주로 윗섬에서, 낚시꾼들은 아랫섬에서 여유를 즐길 수 있다. 한편 사량호 도선장에서 내지마을까지 이르는 도중에는 여름철 더위를 식히기에 충분한 사량도 유일의 ""대항해수욕장""이 펼쳐져 있다. 사량면사무소 뒷길 해안선을 따라 약 15분쯤 걸어 내려가면 고운 모래사장이 드리워져 있으며, 화장실과 샤워장, 야영장, 파고라 등의 부대시설 또한 잘 갖추어져 있어 아름다운 사량도에서의 섬 산행과 해수욕이라는 두 가지 즐거움을 동시에 만끽할 수 있을 것이다. 사량도는 갯바위 낚시와 양식장 주변 배낚시가 유명한 섬이기도 하다. 감성돔, 뽈락, 농어, 도다리 등의 고급 어종이 풍부해 연중 낚시꾼들의 발길이 끊이지 않는다.",자연,섬
TEST_00139,./image/test/TEST_00139.jpg,"왕산 해수욕장은 용유팔경 중 제1경으로 꼽히는 왕산낙조를 자랑하는 해수욕장이다. 붉은 해가 저무는 감동적이고 아름다운 모습은 왕산 해수욕장에서 놓칠 수 없는 순간이다. 휴가철이 아니더라도 해 지는 시간이면 많은 사람들이 해변에 모여 붉게 물든 바다와 지는 해를 바라 본다. 낙조도 아름답지만 울창한 수목림과 깨끗한 천연백사장이 펼쳐진 풍경도 아름답다. 을왕리 해수욕장보다 찾는 이가 적어 좀 더 한적한 분위기를 자아낸다. 시끌벅적한피서지분위기보다 조용한 해변을 즐기고 싶다면 왕산 해수욕장을 찾는 것이 좋다. 왕산 해수욕장 근처에서 캠핑을 할 수 있는 시설도 마련되어 있다. 텐트나 캠핑 장비를 갖추지 않아도 오토캠핑, 글램핑, 카라반 시설을 골라 대여하여 캠핑을 즐길 수 있다.",자연,해수욕장
TEST_00147,./image/test/TEST_00147.jpg,"부정한 사람은 출입할 수 없던 산, 아미산(부여) 보령과 부여의 경계산에 있는 아미산은 바로 옆에 있는 만수산에 비해 덜 알려져 있었지만, 가을이면 산전체가 활활 타오르는 듯 붉고 노란 단풍으로 물들어 많이 알려진 산이다. 이 곳은 예부터 산삼이 많이 나는 곳이며, 부정한 사람이 출입하면 화를 입는다는 이야기가 전해져 오고 있다. 차령산맥 마지막 봉우리인 만수산과 계곡을 사이에 두고 솟아 있으며, 높은 산은 아니지만 골이 깊고 산세가 자뭇 웅장하다.",자연,산
TEST_00167,./image/test/TEST_00167.jpg,"경기도 화성시 서신면 앞바다에 위치한 제부도는 면적 1㎢에 해안선 길이도 12㎞에 불과해 여의도보다 작은 섬이다. 제부도는 하루에 두 차례 바닷길 열림 현상이 일어나는데, 바닷길은 총 2.5㎞의 길이로, 자동차로 쉽게 드나들 수 있도록 포장돼 있다.섬은 북쪽에 작은 포구가 있는데, 북쪽 포구 주변의 작은 자갈밭과 서쪽 해안의 제부리 해수욕장이 있으며 온통 갯벌로 둘러싸여 있다. 지금처럼 바닷길이 없었던 옛날, 사람들은 바다를 건너기 위해 갯고랑을 어린아이는 업고 노인들은 부축하고 건넜다는 이야기가 전해지고 있는데, 이를 가리키는 한자어 '제약부경'에서 유래해 지금의 '제부도'라는 이름이 붙여졌다고 한다.",자연,섬
TEST_00171,./image/test/TEST_00171.jpg,"원래는 진도군 조도면에서 1983년 신안군 흑산면에 속하였다. 1700년경 평택임씨 임충재가 진도에서 이주해와 마을이 형성되었으며, 그 후 김해김씨가 들어왔다고 전한다. 재물을 가득 실은 섬 또는 해가 지면 고기가 많이 잡힌다 하여 만재도라 하였다 한다. 돔 낚시터로 유명하며 김, 미역, 톳 등 각종 해조류와 우럭, 장어, 전복, 홍합 등이 많이 난다. 해조류 채취로 놓은 소득을 올리고 있다. 최근 방영되었던 tvN의 <삼시세끼> 촬영지로도 유명하다.",자연,섬
TEST_00181,./image/test/TEST_00181.jpg,"하동군 하동읍 읍내리 뒷산에 두 개의 바위가 있는데 그중에서 큰 바위는 신선이 쉬면서 바둑을 두었다 하여 신선암이라 부르고, 다른 바위는 사람들이 모여 구경하였다 하여 구경암이라 부른다는 전설이 전해 내려오고 있다. 지리산의 여맥(餘脈)이기도 한, 두 바위는 예로부터 경치가 아름다워 명승으로 이름이 높다. 이곳에 올라 보면, 멀리 섬진강이 흘러가는 것을 볼 수 있고, 강 건너 백운산도 한눈에 들어온다.",자연,기암괴석
TEST_00184,./image/test/TEST_00184.jpg,"경기도 안성시 서운면에 위치한 호수이다. 약 120,000㎡ 면적으로 주변에 농업용수를 제공하고 있다.  입구에 남사당 조형물이 있는 바우덕이 마을이 있고, 서운산과 좌성산 등산로가 있어 휴일이면 등산객들로 붐비는 곳이다 모터보트, 오리 배, 수상 스키를 즐길 수 있는 레저 시설이 있고 봄이면 청룡호수부터 청룡사까지 약 1km의 길에  벚꽃이 피어 드라이브 코스와 산책코스로 좋다.",자연,호수
TEST_00207,./image/test/TEST_00207.jpg,"방화대교 남쪽 끝에서 행주대교 남쪽 끝 사이 한강 둔치에 있는 생태공원이다. 서울시 생태관광명소 30개소 중 하나로 선정된 강서습지생태공원은&nbsp;담수지·저습지 등을 조성하고 습생·수생식물을 심은 습지공원으로 2002년 7월에 개원되었다. 하중도, 자연관찰로, 습초지 등 습지 생태계를 복원하여 하천의 자연정화 기능을 제공한다. 갈대밭·버드나무숲이 어우러진 습지를 가로질러 두 곳의 탐방로와 철새 조망대 등이 있다. 여름과 겨울에는 철새들이 찾아들며, 다양한 생태학습 프로그램을 운영하고 있다. 또한 방화대교 하부, 가족 피크닉장 앞, 행주대교 하부에는 체력단련기구 등을 갖춰 시민의 여가활동과 스포츠 공간으로서의 기능을 하고있다. 면적 : 370,000㎡",자연,자연생태관광지
TEST_00224,./image/test/TEST_00224.jpg,"덕산도립공원은 덕산면의 시량리, 사천리, 둔리, 상가리, 광천리 등을 포함하여 1973년에 도립공원으로 지정되었다. 공원내에는 원효봉, 석문봉, 호서의 소금강이라 일컬어지는 덕숭산과 해태바위 등 폭포와 아름다운 계곡들이 있다. 수덕사가 자리하고 있는 곳이다. 수덕사 대웅전은 부석사 무량수전, 안동 봉정사 극락전등과 함께 현존하는 고려시대 목조건물이다. 대웅전은 1936년부터 4년동안 절을 고치다가 대들보에서 나온 묵서(墨書)에서 고려 충렬왕 34년(1308년) 건립되었다는 사실을 확인했다. 국보인 대웅전은 남아있는 고려시대 건축물 가운데 특이하게 백제적인 곡선을 보여주고 있다. 앞 세칸 곁 네칸의 단층 맞배집으로 그 형태가 장중하다. 덕산도립공원은 1990년 11월 1일 부터는 취사행위가 전면 금지되었다. 덕숭산지구 - 수덕사, 환희대, 견성암, 금강암, 정혜사, 소림초당, 만공탑, 일주문, 여승당 등 가야산지구 - 가야사지, 옥계저수지, 남연군묘, 상황사지, 보덕사, 쉬흔길바위, 옥양폭포, 거북바위, 고려자기묘지※ 주요문화재수덕사대웅전(국보), 수덕사 대불, 3층석탑, 7층석탑, 육괴정, 만공선사 사리탑, 황하루, 성보박물관",자연,국립공원
TEST_00225,./image/test/TEST_00225.jpg,"거룩한 산이라는 뜻의 감악산 감악산(952m)은 남상면 무촌리 신원면 과정리를 안고 있는 거창의 안산이다. 거창분지의 남쪽에서 서쪽 대용산과 동쪽 대덕산 돌마장산 매봉산들을 거느리고 한 일자로 흐르고 있다. 산 고스락 감악평전에는 1983년 6월에 세워진 KBS, MBC TV 중계탑이 있다.신라 애장왕 3년 감악조사가 감악산에 절을 짓고 조사의 이름을 따서 감악사라 하였다고 한다. 감악산 감악조사가 지었다는 감악사는 지금의 명소로 자리한 연수사 이전의 절이다. 산, 절, 절을 지은 스님 이름이 모두 감악이란 이름으로 같다. 신라는 통일신라 전쟁 때 원병으로 왔던 당나라 장수 설인귀를 산신으로 삼고 사당을 지어 제사를 지냈던 민간신앙이 있었다. 그 폐단이 너무 커서 고려 충선왕 때 이를 금하게 되었다는 얘기가 있다. 이로 미루어 볼 때 남쪽 감악산에 산신제를 지내오다 그것을 금한 뒤로 절을 짓고 감악사라 한 것으로 보인다. 신라 때 지은 감악사는 망하고 고려 공민왕 때 벽암선사가 연수사를 중창하였다. 감악산의 산 이름은 거룩한 산, 신령스런 산, 큰 산의 뜻이 되는 감뫼로 곧 여신을 상징한다. 감악산의 전설로는 연수사 샘물로 신라 헌강왕이 중풍을 고쳤다하는 얘기와 고려 왕손에 출가한 여승과 유복자와의 사연을 담고 있는 연수사 은행나무가 유명하다. 연수사는 절 이름에 ‘물 수’(水)자를 넣어 지었듯이 샘과 인연 깊은 사찰이다.감악산은 거창군 남부권의 명산으로 지리산, 덕유산, 가야산에 둘러싸여 있고, 근거리에는 거창읍 전경과 합천댐을 볼 수 있는 조망권을 자랑하는 곳입니다. 감악산 등산로인 물맞이길을 따라 올라가면 중턱에는 신라시대 사찰인 연수사에서 전설을 지닌 약수와 은행나무를 볼 수 있습니다. 그리고 정상부근에는 항노화웰니스체험장이 조성되어 있어 가을이 되면 낮에는 화려한 국화꽃과 거창읍 전경을, 밤에는 하늘의 별빛과 거창읍 야경을 관람할 수 있습니다.     ※ 주변관광지 : 연수사, 항노화웰니스체험장, 거창CC, 거창사건추모공원",자연,산
TEST_00226,./image/test/TEST_00226.jpg,"조천 함덕 해안도로는 조천과 함덕을 잇는 약 4.5km 길이의 해안도로다. 함덕 해수욕장에서 출발하면 바다와 도로의 거리가 가까워 제주 풍경을 만끽하기에 좋다. 다른 해안도로에 비해 쉬어갈 수 있는 카페는 적은 편이다. 해안도로의 시작인 함덕 서우봉 해변은 에메랄드빛 바다와 모래사장을 따라 심은 야자수가 이국적인 풍경을 연출한다. 도로는 해남 땅끝마을과 가장 가까운 관곶도 지나게 되는데, 관곶에서 바라본 제주시의 야경은 매우 아름답다. 맑은 날에는 추자도와 남해 도서까지 보인다고 한다.",자연,자연생태관광지
TEST_00233,./image/test/TEST_00233.jpg,"읍리를 지나 권덕리로 향하면 청계리의 범바위가 눈앞에 나타난다. 잠시 바라보고 권덕리의 바다낚시터로 향하자 남지나에서 밀려온 파도가 천길 단애를 만들어 눈과 가슴을 시원하게 해준다. 여기에서 범바위에 올라가보면 남쪽에는 여서도가 멀리는 제주도가 아스라이 바다에 떠 있고 동쪽으로는 덕우, 황제, 장도, 원도, 초도, 거문도가 눈앞에 시원하게 펼쳐진다.",자연,해안절경
TEST_00235,./image/test/TEST_00235.jpg,"홍성 해안의 남쪽 끝, 홍성방조제 충남 홍성군 서부면 홍보로는 홍성군 서부면과 보령시 천북면을 잇는 방파제가 지난다. 홍성방조제 기념탑에 차를 세우고 천천히 걸음을 내봄 직하다. 서쪽 바다에는 안면도가 수평선 위에 거대한 섬처럼 떠 있다. 수룡포구 쪽으로 내려가면 좀더 가까이서 바다 풍경을 감상할 수 있다. 내륙 쪽으로는 간간이 날아드는 철새들의 군무가 볼거리다. 높은 곳에서 조망하고 싶다면 방조제준공탑 쪽으로 이동한다. 홍성방조제와 죽도, 남당항 등 서해의 전경이 한눈에 가득 찬다.",자연,항구/포구
TEST_00239,./image/test/TEST_00239.jpg,"문경새재를 한눈에 볼 수 있는 곳, 조령산 조령산은 경북 문경시와 충북 괴산군을 나누는 백두대간 마루능선을 이루는 산으로 전체적으로는 산림이 울창하며 대암벽지대가 많고 기암·괴봉이 노송과 어울려 마치 그림 같다.조령산은 충북 쪽으로 암벽이 발달하였고, 경북쪽은 주흘산과 마주하며 그 사이에 문경 제1, 제2, 제3관문을 만들어 놓았다. 이화령(3번 국도)에서 제3관문까지 능선길은 암벽이 있어 등산의 묘미를 더하고 있다. 제3관문이 위치한 곳은 해발 642m로서 예로부터 문경새재라 일컬어지고 있다. 또한 주위에는 신선봉과 마패봉이 있어 비경을 이루며 조령산자연휴양림도 조성되어 있다. 조령산의 추천 산행 코스 산세가 웅장하고 해발도 높지만, 고도 529m의 이화령에서 산행을 시작하므로 큰 부담을 주지 않는다. 여러 등산 코스 중 안전하게 그 진수를 즐기려면 이화령 ~ 조령샘 ~ 정상 ~ 깃대봉삼거리 ~ 제3관문 코스가 좋다. 정상에서 동쪽으로는 주흘산이, 남쪽으로는 백화산과 이화령 고갯길이, 북으로는 신선봉과 부봉 사이로 월악산이 보인다.주요 야생화 - 병아리난초, 꼬리진달래, 가는잎향유",자연,산
