id,img_path,overview,cat1_result,result
TEST_00289,./image/test/TEST_00289.jpg,"1905년 경부선이 개통되면서 서정리역이 영업을 시작했고  역을 중심으로 조성된 것이 서정리 전통시장이다.시장의 역사만도 100년이 훨씬 넘는 곳으로 경기도 혁신시장으로도  선정되었다. 평소엔 상설 시장으로 운영되지만 2, 7, 12, 17, 22, 27일에는 오일장이 열린다. 채소, 과일, 육류, 수산물, 건어물 등의 음식재료와 의류, 그릇 등 생활용품, 국밥, 족발, 도넛 등의 먹거리 식당도 많다. 아케이드 시설이 잘 되어 있어 날씨에 상관없이 편리하게 이용이 가능하고 공영주차장은 구매금액과 상관없이 1시간 30분 무료이다. 직접 캔 나물이나 신선한 농산물이 많아 시골 인심도 함께 느낄 수 있다.",쇼핑,상설시장
TEST_00301,./image/test/TEST_00301.jpg,"전주 서부지역의 유일한 시장으로, 완주군, 김제시 농가의 직접 생산품인 채소, 과일 등 청정 식료품 등이 직거래되는 유통시장이다.",쇼핑,상설시장
TEST_00355,./image/test/TEST_00355.jpg,"의성시장은 의성읍 도동리 962번지 일대에 위치한 전통 재래시장이다. 매월 2, 7, 12, 17, 22, 27일에 장이 선다. 1946년에 정기시장으로 출발하여 상점과 노점상들이 장사를 하고 있다. 주요 판매 상품은 마늘, 양파, 홍화, 고추, 참깨 등이 많이 거래된다. 의성시장에는 자욱한 연기속에 사람들이 줄지어 기다리는 '닭발골목'이 유명하다. '한번 먹어보지 않으면 후회한다'고 말하는 사람도 있다. 혹시 요기를 해야 하면 1970~80년대 학교 운동회 때나 볼 수 있는 천막식당에서 국수나 묵채 한 그릇으로 가볍게 해결할 수 있다.",쇼핑,상설시장
TEST_00388,./image/test/TEST_00388.jpg,"아이파크 리빙관의 생활인테리어에 있는 이바돔은, 국내산 옻칠을 한 나무 소재의 우리나라 전통 칠기 제품들을 판매하고 있다. 전통의 칠기 제품들은 환경호르몬이 전혀 발생되지 않는 것으로 알려져 있어 건강을 생각하고 웰빙을 선호하는 외국인들에게 많은 관심을 받고 있다. 또한 전통만을 고집하는 디자인이 아닌 다양한 기능이 담겨있는 이색적인 디자인의 식기 제품들로 관광하는 외국인들의 눈길을 사로잡고 있다.",쇼핑,특산물판매점
TEST_00418,./image/test/TEST_00418.jpg,"모래내 시장은 건어물, 식품 전문 도매시장이다. 1970년대부터 형성된 모래내 시장은 전주시 덕진구 인후2동 일대에 위치하고 있으며 상설시장이다. 채소,과일,정육,생선,건어물,의류,잡화 등이 주거래를 이루고 있으며 전통시장의 싱싱한 맛을 그대로 느낄 수 있는 곳이다. 대형주차장이 완비되어 있으며 값싸고 좋은 물건이 많아 인기좋은 전통시장으로 타 시장과는 다르게 주변에 병원시설 많이 있다는게 또 다른 장점이다. 전주시와 가까운 완주 일대에 청정 농산물이 직배송되며 이곳 시장에서는 언제나 청정 농산물을 만날 수 있다. 국내외 시장들과의 전략적 제휴로 소비자에게는 다양한 상품 제공과 비교를 통한 합리적인 구매를 가능하게 하고 소규모 업체들에게는 새로운 판매의 참여 기회를 제공하며 시장 내부적으로는 대량 유통에 집중하도록 하고 있다.",쇼핑,상설시장
TEST_00437,./image/test/TEST_00437.jpg,"서울 종로구 부암동에 위치한 아트코리아는 2013년 1월 1일에 개장한 화장품 브랜드 편집 숍이다. 190평에 이르는 매장에 마련된 국내외 브랜드와 아트코리아 자체 제작 화장품을 모두 만나볼 수 있다. 이한카리노, 더샘, 데메테르, 더페이스샵, 리오페, 메디힐, 보브, 잇츠스킨, 제이준, AHC, 엔프라니, 클리오 등을 취급한다. 상품이 진열된 판매대에는 각 제품들을 사용해볼 수 있는 샘플이 마련되어 있으며, 담당 직원이 브랜드마다 자리해 제품 설명을 해준다. 다양한 브랜드가 모여 있어 제품 비교는 물론 피부 타입에 따른 제품 구매에 용이하다. 아트코리아는 외국인을 대상으로 하는 사후면세점으로 운영한다. 외국인 방문객들도 편안한 쇼핑을 즐길 수 있도록 영어, 중국어, 일본어를 능숙하게 구사하는 직원들이 상주하여 편의를 제공한다. 단체 방문객이 있을 때나 이벤트 지정 시간대에는 중앙 이벤트 판매장에서 특별 행사 제품을 판매한다. 가격 할인, 사은품 제공 등 다양한 이벤트도 상시 펼쳐진다.",쇼핑,전문상가
TEST_00456,./image/test/TEST_00456.jpg,빈폴은 품질과 디자인을 인정받은 브랜드인 만큼 국내 소비자에게 인기가 높다. 빈폴 센텀시티점에서는 빈폴의 상징이라 할 수 있는 모자와 셔츠 가방 등을 신상품 위주로 접근할 수 있어서 센텀시티를 방문한 이들에게  추천하는 매장이다.,쇼핑,전문상가
TEST_00500,./image/test/TEST_00500.jpg,"개미시장은 예술의 거리에서, 매주 토요일 차없는 길에서 흥겨운 놀이마당과 노래굿을 감상할 수 있다. 전국에서 유일한 전통 풍물 장터로 광주고미술협회 회원들이 자발적으로 참여하여 각지에서 수집해온 고서적, 고미술품, 민속 생활 용품 등이 다양하게 전시, 판매되고 있다. 우리의 전통 생활과 옛모습을 읽기에 충분한 광주의 명소이다.",쇼핑,상설시장
TEST_00512,./image/test/TEST_00512.jpg,"1960년대 초 상인들이 부산시에 보증금을 내고 임시 건물을 지어 장사를 한 것이 서면 시장의 시작이다. 번화가 한가운데서 60년 넘게 전통시장으로 자리 잡고 있는 이곳은, 맛집으로 소문난 칼국수, 돼지국밥, 옛날 통닭 등 원조 터줏대감의 가게들과 요즘 시대에 맞게 준비된 트렌디한 가게들이 공존한다. 전통의 맛과 요즘 시대에 맞게 트렌디한 메뉴를 함께 맛볼 수 있다. 가까운 지하철역은 서면역, 부암역, 전포역이 있어 접근성이 편리하다. 주변 명소로는 황령산 전망 쉼터, 조선 통신사 역사관, 국립부산국악원, 삼광사, 이중섭 문화거리, 부산 커피박물관 등이 있다.",쇼핑,상설시장
TEST_00515,./image/test/TEST_00515.jpg,"북바이북은 도심 속에 있는 동네 서점이다. 다양한 책들을 만나볼 수 있으며, 책과 함께 간단한 음료도 즐길 수 있다. 북바이북 한편에 자리 잡은 팝업스토어에서는 이색적인 물품을 판매하기도 한다. (입점되는 가게에 따라 품목이 변경됨) 북바이 북에서는 작가와 독자가 만나 이야기를 나누는 ‘작가 번개’를 비롯해 자그마하지만 알찬 콘서트나 강좌 등이 종종 열리고 있다. 이와 관련한 소식은 블로그, 카카오스토리, 인스타그램 등 다양한 채널을 통해 접할 수 있으며 신간, 일정 안내와 다양한 정보를 SNS를 통해서 접할 수 있다.",쇼핑,전문상가
TEST_00533,./image/test/TEST_00533.jpg,"지하철 자갈치역과 남포동역 사이에 위치한 편리한 교통과 쾌적한 지하상가로서 부산의 중심 상권으로 자리잡고 있으며, 넓은 실내 공간(길이 517m, 폭 25~34m, 최신 공조설비, 중앙 집중식 냉,난방 시설완비)로 부산 시민의 휴식처 역할도 하고 있는 지하 상가이다. 21세기 관광 도시 부산의 제일 관문으로 자갈치시장, 국제 시장을 사이에 두고 있으며, 부산 국제 영화제가 개최 되는 곳에 위치하여 외국인 관광객 또한 적지 않은 상가이다. 다양한 품목으로 숙녀복, 남성복, 캐주얼 의류, 유명 메이커 의류, 수공예품, 악세사리 등으로 쇼핑하기 좋은 상가이다.",쇼핑,전문상가
TEST_00560,./image/test/TEST_00560.jpg,"국내최대 도매상가 관광특구이자 쇼핑의 메카 '남대문시장' 내에 위치한 &lt;삼익패션타운&gt;은 지하 5층, 지상 10층의 규모로 총 1,500여개의 점포가 입점해 있다. 삼익패션타운은 남대문시장의 낙후한 이미지를 벗고 쾌적한 쇼핑환경의 대형 전문상가로 1985년 문을 열었다. 삼익패션은 한 건물에 숙녀복, 아동복, 남성복, 구두, 잡화 등 토탈 아이템을 갖추고 있어 도매상인 뿐만 아니라 재래시장을 찾는 실속파 소비자들에게 편리한 원스톱 쇼핑공간을 제공한다.그 중에서도 1층 아동복(서울 원아동복)은 대규모의 아동복 시장이며, 6층의 구두매장은 남대문시장 내 유일한 구두전문백화점으로 유명하다. 9층의 푸드타운은 지방 도매ㆍ소매상들이 편리하게 이용할 수 있는 부대시설로 손꼽히고 있다. 특히, 삼익패션의 지하 1층에 MBC프로덕션에서 MBC 대표캐릭터 MBIC(엠빅) 기프트샵과 톡톡 튀는 아이디어가 돋보이는 여섯남자의 좌충우돌 도전기를 담은 인기프로그램인 '무한도전'과 관련한 캐릭터 상품매장을 입점하였다. 엠빅몰에는 쿠션, 노트, 머그잔, 티셔츠 등의 아기자기한 캐릭터 소품과 '무한도전' 의류시리즈, 문구세트(엽서, 스티커, 핸드폰 액정클리너, 샤프) 등을 한자리에서 만날 수 있다.",쇼핑,전문상가
TEST_00587,./image/test/TEST_00587.jpg,"전통한복에 서양적인 느낌을 접목시킨 한복을 제작하는 브랜드이다. 가게에서는 일상복부터 파티복, 결혼 예복은 물론 장신구와 쿠션, 방석 같은 생활 소품까지 만드는 데다, 옷감을 직접 짜고 염색도 한다. '이서윤 한복'의 이서윤 대표는 SBS 드라마 '일지매'의 의상과 장신구를 담당하기도 하였으며, 방송사의 사극과 전통 무용 공연 의상, 여러 패션쇼 등에 의상과 장신구를 선보이기도 하였다.",쇼핑,전문상가
TEST_00609,./image/test/TEST_00609.jpg,"전남 영광의 5일장은 매월 1일과 6일, 11일, 16일, 21일 26일에 서는데 영광의 장터에서 가장 특기할 만한 것은 역시 그 유명한 `영광굴비’이다. 그만큼 `영광굴비'는 예로부터 유명하다.",쇼핑,5일장
TEST_00627,./image/test/TEST_00627.jpg,"안동시 길안면 천지리에서는 장으로 매월 5, 10, 15, 20, 25, 30일에 열린다. 주요 판매 품목은 사과, 고추 등 각종 농산물과 생필품 등이다. 예전에는 규모가 있는 장이었으나, 유통산업의 개방과 농촌인구의 격감으로 인해 서서히 퇴조하게 되었다. 지금도 옛 전통을 이어 5일장으로 운영되고 있지만 규모가 미미한 상태이다. 하지만 아직까지 시골장터의 모습을 가지고 있어 구수한 인심과 풍물로 외래인들의 발걸음을 멈추게 하고 있다. 1830년대 안동 지역에는 여러 개의 오일장이 있었다. 구체적으로는 부내장과 신당장을 중심으로 2·7일의 풍산장, 5·10일의 영항장과 산하리장, 1·6일의 예안읍내장, 3·9일의 웅천장, 6·10일의 구미장·도동장·우천장 등이 안동 지역의 장권을 이루고 있었다. 이후 1909년에 이르러 2·7일에 개장하는 부내장이 큰 시장으로 번성하여 농산물, 소, 생선, 그리고 특산물인 안동포와 안동소주 등이 활발히 거래되었다. 1963년 안동읍이 안동시로 승격되면서 부내장과 신당장은 상설시장으로 변화되어갔다. 하지만 1995년 통합 안동시가 출범한 이후의 현재 안동 지역에는 아직까지도 풍산장, 신시장, 구담장, 중리장, 운산장, 길안장, 송사장, 원천장, 녹전장, 서부장 등의 오일장이 계속 이어져오고 있다. 그러나 풍산장과 신시장 이외에는 그 규모가 미미한 실정이다.",쇼핑,5일장
TEST_00691,./image/test/TEST_00691.jpg,"전통의 거리 인사동을 대표하는 공예전문점, ‘한지추억’은 해외 잡지에도 여러 차례 소개될 만큼 한국의 전통을 잘 담고 있으면서도 독특한 곳이다. 한지는 한국 고유의 제조법으로 만든 질 좋고 아름다운 종이로, 이를 소재로 만든 액자, 소품, 액세서리 등 공예품들도 독특하고 아름답다. 한지추억에선 다양한 한지와 한지를 이용한 공예품들을 구입할 수 있고, 또한 직접 한지 전문가로부터 배우는 한지 공예를 무료로 체험할 수 있다. 체험을 통해 만든 한지 작품을 가질 수 있는 기회다.",쇼핑,"공예,공방"
TEST_00706,./image/test/TEST_00706.jpg,"인천시 부평지역에서 가장 역사가 오래된 재래시장으로 시장의 형성 시기는 정확지는 않으나  지금으로부터 약 100년의 역사를 가지고 있다. 일제시기 부평역 일대가 개발되면서 자연 발생적으로 인구가 늘었고 노점들이 들어서며 골목시장이 형성되었으며 본격적으로 시장의 면모를 갖춘 시기는 한국 전쟁 이후 산곡동에 미군부대가 들어서며 부대 PX에서 흘러나온 군수품 거래가 이뤄진 1950년 이였다. 이 시기 부평시장은 일명 도깨비시장(양키시장)으로 불리며 그 규모를 점차 확대했다.1970년대에 들어서 시장은 최고의 전성기를 맞이했는데 청과물 도매시장이 생기며 인천은 물론 김포, 검단, 영등포 등지에서도 이곳으로 장을 보러 올 정도였다. 결국 부평종합시장 하나로는 주변 상권을 감당키 어려웠고 인근 진흥종합시장 및 부평자유시장이 조성된 계기가 된다. 현재는 이곳 3개 시장을 비롯해 부평지하상가를 하나로 묶어 일반적으로 부평종합시장이라 부른다. 부평시장은 인천 최대의 재래시장으로 고객의 방문이 많아 제품의 회전율이 높고 보다 싱싱하고 풍부한 상품을 유통하는데 큰 어려움이 없다.",쇼핑,상설시장
TEST_00761,./image/test/TEST_00761.jpg,"평화시장은 한국전쟁 당시에 피난온 실향민들이 청계천 5,6가에 판자촌을 형성하고 재봉틀 한두 대로 옷을 만들어 팔면서 시작된 시장으로 40년을 단일품목으로 지탱해온 의류전문시장이다. 평화시장은 역사가 가장 오랜 구평화시장을 비롯하여 청계천 6~8가 도로변을 따라 신평화시장, 동평화시장, 청평화시장 순으로 나뉘어져 있고 신평화시장 뒤 동대문역사문화공원쪽의 흥인시장, 덕운시장, 광희시장, 서울운동장, 평화시장, 제일평화시장, 광희플라자, 동평화시장 뒤편 아트플라자도 모두 평화시장에 속한다.",쇼핑,상설시장
TEST_00766,./image/test/TEST_00766.jpg,식료품 중심으로 판매하는 소매시장으로 광명6동 주택가에 위치하고 있다. 1986년부터 생긴 점포들이 지금은 200여 개의 점포가 들어선 대형 재래시장의 면모를 갖추었다. 주변이 주택가라는 이점을 살려 식료품을 싱싱하고 저렴하게 판매한다는 특징이 있다.,쇼핑,상설시장
TEST_00781,./image/test/TEST_00781.jpg,"평창군 대관령 황태이야기 마을기업에서 운영하는 고원마루는 평창군의 농특산물과 평창 기념품을 전시 및 판매하는 관광특산품 판매점이다. 대표적인 상품은 대관령자연건조 황태이다. 입점 브랜드 : 평창대하리 산나물, 평창된장영농조합법인, 봉평메밀, 오대산식품, 부일농산, 청성애원, 평창약초, 들애초, 안개자니영농조합법인 등 판매품목 : 평창관광 기념품, 대관령황태 가공식품, 메밀 가공식품, 평창산 건나물 등",쇼핑,특산물판매점
TEST_00785,./image/test/TEST_00785.jpg,"전라남도 여수시 중앙동 위치, 생선, 해산물 판매 시장이다. 이른 새벽 갓 잡아온 활어와 선어들의 경매가 이루어지기도 한다.",쇼핑,상설시장
TEST_00789,./image/test/TEST_00789.jpg,"신라아이파크면세점은 글로벌 건축문화 기업 'HDC그룹'과 국내 면세시장을 이끌어온 '호텔신라'가 합작 설립한 기업, 'HDC신라면세점'이 선보이는 최고 수준의 면세쇼핑 공간이다. 국내 최대 규모의 복합시설물이자 교통의 요충지인 용산 아이파크몰 내에 위치함으로서 다양한 엔터테인먼트와 면세쇼핑을 동시에 경험할 수 있다.",쇼핑,전문상가
TEST_00885,./image/test/TEST_00885.jpg,"평택국제중앙시장은 1958년 미군기지가 들어오면서 인근 송북시장에서 저렴하게 사온 농산물을 부대 앞으로 가져와 파는 상인이 늘어났는데 이로인해 자연발생적으로 부대 앞에 형성된 시장이다.처음부터 주한미군을 대상으로 형성된 시장이기 때문에 하비샵과 패션 잡화, 다국적 레스토랑이 많아 여타 전통시장과는 다른 이국적인 정취를 풍긴다.국제시장의 사업 대상지로 선정된 평택국제중앙시장은 미군기지 앞쪽으로 500여 미터 가량 구성된 '신장쇼핑몰거리'와 저녁시장으로 불리던 '중앙시장'을 통칭하며, 신장쇼핑몰거리에는 멕시코, 브라질, 태국, 일본 등의 이색적인 식당들과 잡화점들이 들어서 있고 중앙시장은 골목형 시장으로 다양한 식료품점과, 의류점, 생활 잡화점 등이 있는 시장이다.2012년 중소기업청과 시장경영진흥원으로 부터 문화관광형 시장으로 지정된 평태국제중앙시장은 현재 여러 상인 교육 및 견학, 외국인 시장투어 등을 계획·진행하고 있다.유명 먹거리로는 미군부대에서 유래된 부대찌개와 세계인의 입맛을 충족시킬 수제버거, 시카고피자 등이 있다.",쇼핑,상설시장
TEST_00917,./image/test/TEST_00917.jpg,"강원도 동해시 북평동에서 열리는 강원도 최대 규모의 오일장이다. 오일장은 5일에 한 번씩 열리는 전통시장을 말한다. 시장마다 장이 서는 날이 다른데, 북평민속오일장은 끝자리가 3, 8인 날에 열린다. 북평민속오일장은 조선 정조 20년인 1796년에 시작하여 220여 년의 전통을 자랑한다. 오늘날까지 그 기세를 이어나가 장날이면 좌판을 편 상인과 물건을 흥정하는 사람들로 북적인다. 43,400㎡ 대지에 늘어선 800여 개 점포는 농수산물, 먹거리, 의류, 잡화 등 온갖 물건을 판매해 구경하는 재미가 있다. 동해안과 접한 동해시의 시장인 데다 동해항에서 1km 거리에 있는 만큼 무엇보다 해산물이 신선하다. 오징어, 대게, 도루묵 등 동해에서 갓 잡은 제철 해산물을 저렴하게 살 수 있다. 이 외에 느타리버섯, 표고버섯, 영지버섯 등의 각종 버섯, 메밀 음식, 손칼국수 등의 시장 먹거리가 풍부하다. 350여 대를 주차할 수 있는 주차장도 완비했다.",쇼핑,상설시장
TEST_00933,./image/test/TEST_00933.jpg,"강릉동부시장은 1977년 개설된 상가건물형의 중형시장으로 주 취급품목은 메밀적(메밀맷돌부치기), 감자옹심이, 야채, 건어물 등을 취급한다. 강릉시의 상설시장에서 행해지고 있는 거래형태는 대부분 소매형태이다. 소매거래는 교통이 편리하고 각종 상품이 다양하게 구비되어 있는 중앙시장이다. 동부시장은 지상 4층, 지하 1층의 콘크리트 건물이다. 1층에는 잡화상과 슈퍼마켓·간이주점·식당 등이, 2층에는 생선·채소류상점·떡과 식용유를 만들어 판매하는 편의품 위주의 상점 등이 있으며, 3층과 4층에는 98세대의 아파트로 상인들이 많이 거주하고 있다.",쇼핑,상설시장
TEST_01003,./image/test/TEST_01003.jpg,"전국최대의 꽃 도매상가인 경부선 꽃 도매상가는 서울시 서초구 반포동 경부선 고속터미널 3층에 위치하고 있다. 이곳은 전국 도매상가답게 전국 철화 출하물량의 30∼40%를 소화하고 있다. 입하된 꽃 중에서 40%정도는 서울 지역 소매상들과 하훼업자들에게, 나머지 50∼60%정도는 강릉, 대전, 대구, 광주 등 지방 대도시 중간상인들에게 판매한다. 일반소비자들이 사가는 물량은 전체 거래량의 5%정도에 그친다. 그외 꽃꽃이 소재 전문 취급 점포, 기타 원예 전문점 등이 있다. 가격은 반입물량이나 꽃의 상태, 모양에 따라 매일매일 차이가 난다. 일반소비자들도 시중 소매꽃집보다 30∼50%정도 저렴하게 살 수 있다.",쇼핑,전문상가
TEST_01037,./image/test/TEST_01037.jpg,경상북도 청도군에 위치한 농산물판매장으로 청도의 다양한 농·특산물을 만날 수 있다.,쇼핑,특산물판매점
TEST_01066,./image/test/TEST_01066.jpg,"거제 고현시장은 거제도 시내 한복판에 있는 거제에서는 가장 크고 유명한 전통시장이다. 주변에 대형 마트가 생기면서 전통시장 활성화를 위해 공영주차장도 지어지고 시장에서 1만원 이상 물품 구매 시 1시간 주차비 면제 등의 혜택으로 사람들의 발길을 모으고 있다. 전통시장을 아케이드 형으로 꾸미면서 깔끔해졌고, 품목별로 구분되어 있어 장 보기에도 편해졌다. 저렴하고 푸짐한 시장 인심 덕분에 거제도 시민뿐 아니라 관광객들도 많이 찾는 명소로 자리하고 있다. 고현시장에서 가장 유명한 곳은 수산물을 파는 어시장인데 광어, 우럭, 도미, 볼락, 고등어 등 신선한 활어를 비롯해 조개류, 소라, 멍게, 문어 등을 저렴하게 구입할 수 있다. 이곳에서 회를 뜨거나 해산물을 구입해 숙소나 집으로 가는 알뜰 관광객들이 점점 늘고 있다고 한다. 또 고현시장은 상설시장이면서도 5일장이 운영되므로 신선한 먹거리를 저렴한 가격에 구매도 하고 푸근한 인심도 느낄 수 있는 곳이다.",쇼핑,상설시장
TEST_01108,./image/test/TEST_01108.jpg,"부산 광안리에 있는 소품샵이다. 광안리에 3군데의 매장이 있는데 가장 크고 최근에 생긴 3호점이다. 이 곳은 광안역에서 해수욕장 오는 길에 있는 있다. 매장 전체가 핑크빛이 도는 곳이라 찾기 쉽다. 다양한 인테리어 소품들을 판매하고 있으며, 마스크스트랩, 배지, 수첩, 카드, 그립톡, 방향제, 액세서리 등 종류가 다양하다. 가게 이름처럼 핑크 관련 아이템들이 많다.",쇼핑,전문상가
TEST_01110,./image/test/TEST_01110.jpg,"명지시장은 50년 전통을 자랑하는 부산 강서 지역의 대표적 재래시장으로 오일장과 새벽시장을 거쳐 30년 전부터 활어시장으로 유명하다. 낙동강이 합류하는 지역적 이점 덕분에 어획량이 풍부하고 산지와의 유통 거리가 짧아 활어의 신선도를 유지하기 좋으며 120여 개의 점포가 영업중이다. 매년 늦여름 명지시장의 자랑인 '전어 축제'가 열리면서 자갈치시장, 국제시장, 깡통시장과 함께 명실상부 부산의 대표 시장으로 이름을 알리고 있다. 전어는 가을이 되면 봄보다 지방질이 3배 이상 많아져 고소하고 영양도 높아 '전어 굽는 냄새에 집 나갔던 며느리도 다시 돌아온다'는 속담의 주인공. 축제장에서는 풍물단 공연, 가요제, 전어 썰기 등 다양한 참여 프로그램들이 있으니 전통시장 나들이와 축제 구경까지 함께 해보길 권한다.",쇼핑,상설시장
TEST_01118,./image/test/TEST_01118.jpg,"고성읍 서외리 1-6번지 일대에서 매월 1일날, 6일날 5일장이 서며 남해안에서 잡히는 싱싱한 해산물과 고성군 일원에서 생산되는 무공해 농산물이 다량으로 집하되어 판매되고 있다. 최근 신식건물 준공으로 깨끗한 장터분위기를 연출하고 있으며 넉넉한 시골 아낙네의 인심과 정겨운 어머니를 만날수 있다. 특히 임금님께 진상하던 고성쌀을 싼 가격에 구입할 수 있으며 남해안의 싱싱한 해산물이 많이 거래되고 있어서 서부경남 상인들이 많이 모여드는 곳이다.",쇼핑,5일장
TEST_01146,./image/test/TEST_01146.jpg,"광덕종합시장은 경기도 안산시 상록구 월피동에 있는 종합시장이다. 2019년 리모델링해 시장 안에 조성된 공유상회는 사회적경제 기업 제품 공동 전시판매장으로 착한 마켓, 에너지마켓, 문화 마켓, 공유 마켓이 운영되고 있다. 공정무역 커피, 국수, 육류, 공예품, 프랑스 자수, 전구 등 다양한 상품을 전시·판매한다. 또한 상품 판매뿐만 아니라 주민 커뮤니티 공간으로의 역할을 하고 있다.",쇼핑,상설시장
