id,img_path,overview,cat1_result,result
TEST_00132,./image/test/TEST_00132.jpg,언제나 고객들의 만족을 위해 노력하는 호텔팰리스는 성실함과 정직함으로 고객들의 마음에 보답하고 있다. 고객의 요구에 발 빠르게 대응할 수 있는 호텔팰리스가 되기 위해 늘 노력을 기울이고 있다.,숙박,한옥스테이
TEST_00144,./image/test/TEST_00144.jpg,"광주광역시의 신도시 상무지구에 위치해 있다. 가격은 모텔급, 시설은 호텔급, 청결은 특급호텔급의 자부심으로 객실은 은은한 조명과 각각 이색적인 분위기로 편안함과 즐거움을 주는 모텔로 전 객실에 대형 벽걸이 TV(PDP)와 천정형 에어컨, 일부 객실에 월풀 욕조, PC(VOD)를 두어 젊은 이용객에게 호감을 주며 주변에 대형 위락장이 있어 이용에 편의성과 즐거움을 도모한다.",숙박,모텔
TEST_00164,./image/test/TEST_00164.jpg,"전주역에서 차로 5분 거리에 위치한 호텔이다. 숙소 외관은 회색 벽돌로 마감해 세련된 인상을 준다. 넓은 주차장을 갖춰 주차 걱정도 덜 수 있다. 솔호텔은 총 열한 가지의 객실을 마련해 고객의 선택권을 넓혔다. 특히 투숙객의 편안한 휴식을 위해 모든 객실에 50인치 스마트TV와 소파를 비치한 점, 스탠더드 더블룸·스탠더드 더블원형룸을 제외한 모든 객실 욕실에 월풀 욕조를 설치한 점이 돋보인다. 숙면을 돕는 라텍스 침대 역시 이 호텔의 장점이다. 솔호텔은 초록빛 자연 속에서의 쉼을 지향한다. 그에 걸맞게 테라스스파가든룸과 테라스스파VIP룸에는 객실 밖 테라스에 안락한 정원을 만들었다. 키 큰 대나무를 두른 야외 공간에 잔디를 깔고 월풀스파와 라탄 가구를 비치, 투숙객은 온천욕 느낌을 즐기며 도심 속 자연을 만끽할 수 있다. 전주한옥레일바이크는 걸어서 8분, 전주한옥마을은 차로 7분가량 걸린다. 동부대로 가까이에 있어 전주 외곽으로 빠지기 쉽다.",숙박,한옥스테이
TEST_00215,./image/test/TEST_00215.jpg,"여주 남한강변에 위치한 썬밸리호텔은 영동고속도로, 제2영동고속도로, 중부고속도로, 중부내륙고속도로 등을 잇는 비즈니스 및 레저 공간이다. 서울과 수도권, 대전과 충청권에서 1시간 거리 이내의 위치이다. 국보 고달사지 승탑, 천년고찰 신륵사와 사적 세종대왕릉 등 문화유산이 있으며 도예체험장과 황학산수목원, 여주 강변유원지 등이 있다.",숙박,모텔
TEST_00228,./image/test/TEST_00228.jpg,레스토랑을 함께 운영하는 안성 프로방스 펜션은 유럽의 이름 모를 작은 마을 마냥 아기자기하고 목가적인 풍경을 만날 수 있다. 서울하고 가까워 교통 편이 편리하다. 또한 단체 손님이 와도 넉넉한 바베큐장과 족구장이 마련되있으며 특히 봄에는 야외결혼식을 할 수 있게 예약도 받고 있다.,숙박,펜션
TEST_00244,./image/test/TEST_00244.jpg,충청북도 제천시에 위치한 제천관광호텔은 관광객들이 편안하게 묵어 갈수 있는 시설이 잘 마련된 곳이다. 비교적 넓은 크기의 객실은 모던하고 세련되게 잘 꾸며놓았으며 쾌적하게 머물다 갈 수 있도록 위생과 청결에 신경을 쓰고 있다.특히 침구는 항상 잘 정돈되어 있고 청결하게 관리되고 있다. 객실은 다양한 종류가 마련되어 있으며 욕실 또한 욕조가 마련되어 있고 항상 청결하게 유지되고 있다.,숙박,모텔
TEST_00248,./image/test/TEST_00248.jpg,"호텔야자 화명점은 야놀자 프랜차이즈 호텔로 깨끗하고 편안한 시설로 고객에게 서비스를 다하고 있다, 또한 내부 시설과 비품들이 깨끗하며, 벽걸이TV, 충전기 보유, 전화, 헤어드라이기, 세면도구, 화장품 등의 편의 시설도 잘 갖춰져 있다. 객실 WiFi 사용가능, 커플 PC보유, 스파객실 보유, 전객실 라텍스침구와 메모리폼 베개 사용, 킹사이즈 침대 등이 갖춰져있으며, 화명역에서 도보 3분거리에 위치하고 있으며, 화명 지하철역까지 도보 9분거리로 교통이 편리하다.",숙박,모텔
TEST_00261,./image/test/TEST_00261.jpg,"별궁은 충남 태안반도 북동쪽 끝자락 바닷가를 바라보고 들어선 대규모 한옥 펜션 단지다. 12개의 객실을 갖춘 한옥의 기와지붕이 늘어선 모습은 마치 궁궐이나 드라마 세트장을 연상시킨다. 별궁의 한옥은 서까래, 기둥, 도리, 보, 마루 등 한옥의 골조를 세우고, 황토와 볏집을 이용해 벽과 지붕, 내부 바닥을 발라 옛 방식 그대로 지은 전통한옥이다. 온돌방에서 누워 있으면 시간을 거슬러 조선시대를 여행하는 듯한 기분을 만끽할 수 있다. 별궁에는 12개의 한옥 객실이 준비돼 있다. 2인 객실이 모두 8개, 4인 객실이 3개, 7인 단체 객실이 1개다. 대부분이 온돌방이지만 보병궁과 천칭궁은 침대가 놓인 객실이다. 금우궁과 천헐궁, 인마궁은 내부 계단을 올라가면 침실 공간이 있는 복층형 구조가 독특하다. 천칭궁과 천헐궁, 인마궁, 마갈궁은 문을 열면 나갈 수 있는 테라스를 갖추었다. 전통을 간직한 한옥이지만 내부에는 화장실과 주방이 딸려 있어 편리하다. 주방에는 밥솥과 냉장고, 주방용품이 비치돼 있어 취사가 가능하다.부대시설도 알차다. 펜션 안에 있는 정자 모담정에서는 차 한 잔을 즐길 수 있고, 해변가 산책로는 언제 걸어도 상쾌함이 가득하다. 탁 트인 바다 바로 앞에 있는 야외 수영장은 매력 만점이다. 야외 바베큐장에서도 뛰어난 바다 경치를 감상할 수 있다. 펜션 바로 앞바다는 투숙객만이 이용할 수 있는 프라이빗 해변이다. 썰물에 드러난 갯벌에서는 조개나 고둥을 잡을 수 있다. 펜션에 갯벌 체험을 위한 도구가 준비돼 있다.  별궁 인근 여행지로는 차로 3분 거리에 꾸지나무골 해수욕장, 30분 거리에 백사장이 드넓은 만리포해수욕장이 있다. 횟집 거리가 있는 만대항도 가깝다. 허브차로 유명한 팜카밀레허브농원도 들러볼 만하다.",숙박,한옥스테이
TEST_00262,./image/test/TEST_00262.jpg,"라르고빌 웨이브하우스는 인천 강화도 라르고빌 리조트 단지 내에 2014년 새롭게 문을 연 호텔형 숙박 시설이다.  웨이브하우스와 가든하우스 두 동으로 구분되며 슈페리어, 프리미어, 스탠다드, 스위트 등 6가지 타입의 객실이 있다. 취사시설을 갖춘 라르고빌 리조트에 비해 좀더 아늑한 느낌의 인테리어로, 가족보다 커플 여행에 알맞다. 전 객실이 바다를 향해 있으며 슈페리어 스파룸은 라르고빌 객실 전체를 통틀어 유일하게 월풀 욕조가 있는 방이다. 객실 내에 통유리창을 낸 스파실을 갖춰 서해 풍경을 감상하면서 피로를 말끔히 풀기 좋다.   부대시설로는 야외수영장 오션풀, 레스토랑 더웨이브, 카페 라르고, 바비큐장, 야외 잔디광장, 건물 각 동에 갖춘 연회장 등이 있다. 카페 라르고는 앞마당에 푸른 잔디광장을 품고 있고 바다 전망이 좋아 강화도 데이트 코스로 유명하다. 화분아이스크림, 구름라떼 등 독특한 메뉴가 눈길을 끈다. 조식으로 리조트 내 레스토랑 더웨이브에서 한식을, 카레 라르고에서 모닝커피세트를 취향에 맞게 즐길 수 있다.",숙박,한옥스테이
TEST_00275,./image/test/TEST_00275.jpg,"힐사이드호텔은 부산역에서 차로 약 7분 거리에 위치해 KTX 등 기차를 이용한 여행자들에게 편리하다. 현대적이고 쾌적한 객실과 편안한 침구는 여행자의 피로를 풀기에 충분하다. 객실은 스탠다드 더블, 스탠다드 트윈, 스탠다드 더블 트윈, 디럭스 더블, 디럭스 트윈, 디럭스 더블 트윈, 트리플, 스위트AB로 구성된다. 객실 인테리어는 군더더기 없이 딱 필요한 것으로만 깔끔하게 세팅했으며 새하얀 침구와 청결한 화장실이 마음에 든다. 간단한 조식이 무료로 제공되며 1층에 편의점이 있다. 할사이드호텔은 부산 중심부에 위치한 덕분에 여행지로 이동이 편하다. 차량 이용시 용두산공원 약 5분, 영도대교·자갈치시장·PIFF거리 약 7분 등 중구에 있는 여행지는 무척 가깝다. 영화를 좋아하는 여행자라면 차로 5분 거리에 있는 영화체험박물관을 꼭 들러야 한다. 그밖에 부산을 찾는 여행자들이 좋아하는 흰여울문화마을, 태종대, 오륙도 스카이워크, 해운대 등은 부산시티버스를 이용하는 것도 괜찮다.",숙박,모텔
TEST_00291,./image/test/TEST_00291.jpg,"<strong> ※ 회원제 리조트이므로 회원만 사용가능 </strong>장쾌한 충주호와 월악산의 파노라마, 소나무 향의 맑은 공기, 문을 닫으면 내 가족만의 공간, 문을 열면 자연과의 교감이 이루어지는 청풍 호반에 위치한 회원 전용 별장형 콘도미니엄 CLUB E.S는 알프스 작은 마을의 샬레를 떠오르게 하는 이국적인 분위기와 돌하나, 나무 한 그루까지 그대로 살린 나무집의 편안함이 어우러진 곳이다.전 객실에서 충주호와 월악산의 조망이 확보되도록 건물을 배치하고 넓은 거실창을 통해 월악산과 충주호가 한 눈에 펼쳐지는 어울림이 한 폭의 그림이 되고, 사람과 자연이 하나되는 ‘산속 호숫가 휴양마을’ 편안하고 안전한 휴양전문 리조트 CLUB E.S 이다.",숙박,게스트하우스
TEST_00308,./image/test/TEST_00308.jpg,양지펜션은 산양읍 안쪽의 언덕 위에 위치하고 있으며 언덕 위에 있어서 삼림욕을 하기에 좋은 장점을 가지고 있다.  펜션이 여러 동으로 구성되어 있어 펜션 내에 있는 부대시설을 이용하면서 휴식하기에 좋다.,숙박,펜션
TEST_00319,./image/test/TEST_00319.jpg,"베니키아 더 블리스호텔은 인천 월미도 관광특구의 월미 서해바다와 월미산, 월미공원, 월미테마파크가 한눈에 들여다보이는 위치에 자리하고 있어 가족, 친구, 연인과의 시간을 보내기에 적합하다.",숙박,한옥스테이
TEST_00327,./image/test/TEST_00327.jpg,"해마루모텔은 강원 양양군 강현면에 위치해 있으며 주변에는 낙산해변, 동해신묘, 전진항, 의상대, 낙산사, 홍련암, 설악해변 등이 있다.",숙박,모텔
TEST_00331,./image/test/TEST_00331.jpg,"'하슬라아트월드'는 동해가 탁 트이게 내려다보이는 복합문화예술공원이다. 여기서 '하슬라'는 고구려, 신라 때 불리던 강릉의 옛 이름이다. 하슬라는 조각가 박신정(朴信正, Park Shinjung), 최옥영(崔玉泳, Choi Okyung) 부부에 의해 만들어졌으며, '하슬라아트월드'와 더불어 '하슬라뮤지엄호텔', '하슬라 미술관'으로 구성되어 있다. 그 중, 하슬라뮤지엄호텔은 타일 하나하나까지 섬세하게 작업하면서 화장실 거울과 잠금장치를 없앤 다부진 신념을 표현하는 호텔만의 컨셉을 가지고 있다.<br/>하슬라뮤지엄호텔 전 객실은 모두 바다를 향하고 있는 환상적인 전망을 자랑한다. 포석정(鮑石亭)을 연상시키는 수로는 욕조까지 물을 채우는 데에도 운치를 더해준다. 예술작품으로 만든 호텔답게 프런트에서 조각적인 침대를 비롯한 전 객실 곳곳과 레스토랑에 이르는 모든 공간은 작가들이 직접 만든 예술작품으로 가득 차 있어 ""예술에 눕다""라는 말을 실감케 하였다. 또한, 바다카페(Sea Cafe) '항상'이라는 이름처럼 이곳에 오면 낭만 가득한 바다와 하늘, 수평선, 일출과 일몰, 달 뜨는 풍경을 감상할 수 있는 최고의 자연을 담은 호텔이라고 할 수 있다.",숙박,한옥스테이
TEST_00332,./image/test/TEST_00332.jpg,"대한민국의 대표적인 항구 도시 부산에서도 교통 요충지인 부산역에서 도보로 이동이 가능한 호텔포레 부산역점은 모던하고 감각적인 디자인과 깔끔하고 아늑한 분위기의 객실디자인으로 방문객의 마음을 사로잡고 있다.친환경 원목을 사용한 감각적인 분위기의 객실, 12평 이상의 넓은 객실, 테라스가 있는 객실 등 깨끗하고 다양한 객실은 모든 여행객들 및 비즈니스 방문객들에게 내 집같은 편안함을 제공한다.",숙박,모텔
TEST_00339,./image/test/TEST_00339.jpg,"신라천년 고도 경주에 위치한 동궁 유스호스텔은 최고의 숙박 및 각종 부대시설을완벽히 갖추고 있다. 주변에 불국사가 있고, 석굴암 암자에서 동해 일출을 음미할 수 있고 다양한 놀이시설이 마련된 보문 단지가 근처에 있어 경주를 돌아보기에 아주 좋은 곳에 위치해 있다.",숙박,모텔
TEST_00367,./image/test/TEST_00367.jpg,상무 지구 예술의 전당 옆에 위치한 오션모텔은 모텔이 많은 상무 지구에서도 깔끔한 시설이 눈에 띈다. 깔끔한 최신 시설들과 넓은 주차장도 오션모텔의 자랑이다.,숙박,모텔
TEST_00377,./image/test/TEST_00377.jpg,"전남 보성에 있는 녹차향 펜션은 콘도형의 펜션으로 2종류의 객실로 되어있다. 넓은 거실과 넓은 방등 주로 가족단위의 여행객들이 머물기에 적합하며, 아파트 형식의 콘도로 되어 있어 깔끔하고 도시적이다.",숙박,펜션
TEST_00378,./image/test/TEST_00378.jpg,"세화호스텔은 서울 종로의 중심부에 위치해 편리한 교통과 여행 편의성을 자랑한다. 음식점과 시장, 쇼핑 거리, 한국음식박물관, 종묘, 창덕궁 등 유명 관광지가 모여 있어 도보 여행을 즐기기 좋다. 인천국제공항에서 호스텔 인근 종로3가역까지 공항 리무진버스가 운행하고 서울역이 지하철로 15분 거리에 있다. 1인 여행객부터 2~3인이 묵을 수 있는 다양한 룸 타입과 저렴한 가격, 국제전화 무료 서비스(캐나다, 일본, 미국, 중국, 영국, 호주, 프랑스, 독일, 스웨덴, 뉴질랜드), 영어와 일본어, 중국어 응대가 가능한 덕에 외국인 관광객이 편리하게 이용할 수 있는 숙소다. 객실은 싱글 온돌룸, 더블 베드룸, 트윈 베드룸, 트리플 베드룸 등 총 16개다. 호스텔임에도 각 객실에는 욕조가 설치돼 여행의 피로를 풀기 좋다. 여행자의 편의를 위해 프런트에는 공용 PC가 비치되어 있고 공용 안마의자와 전자레인지, 세탁기와 건조기도 무료로 이용 가능하다. 오전에는 시리얼, 죽, 쿠키, 된장국, 주스, 우유, 토스트 등 무료 조식 서비스가 제공된다.",숙박,모텔
TEST_00399,./image/test/TEST_00399.jpg,"집터보다 조금 더 높은 사랑채의 마루에 앉아 해가 뜨고 지는 모습을 볼 수 있고, 계절마다 마루 옆 화단에서 피는 다양한 야생화를 볼 수 있다. 꽃과 나무, 해와 달, 바람이 공존하는 가람초연재는 하루가 주가 되고 달이 되고 또 연이 될 때까지 늘 한결같은 모습을 잃지 않는 자연처럼 자신의 입지를 지키고 있는 곳이다. 낙동강의 물줄기가 마을 하나를 동그랗게 에워싸고 있어 회색 빛깔의 기왓장과 윤기가 흐르는 초가지붕이 더없이 잘 어울리는 동네, 하회마을. 나루터가 남아 있는 몇 안 되는 동네가 바로 이곳, 안동 하회다. 강 건너에 우뚝 솟아 있어 누구나 쉽게 발견하는 높은 절벽, 부용대는 이미 하회마을의 상징 중 하나가 되었다. 마을 쪽에서도 이 절벽이 보이지만 부용대에 올라 한옥마을을 한눈에 내려다보는 것도 인상적이다. 하회마을은 낙동강 상류가 굽이굽이 흐르고 있는 고즈넉한 시골 마을임에도 불구하고 아름다운 절경을 구경하러 모여드는 사람들로 늘 인산인해를 이룬다. 작은 섬처럼 느껴지기도 하는 이 모퉁이 마을에는 100년, 200년 이상 된 오랜 한옥들이 많이 모여 있는데, 기와지붕을 얹은 고택들과 함께 초가지붕을 그대로 사용하고 있는 한옥도 눈에 띈다. 그중에서도 늘 남향에서 햇볕이 들어와 따뜻한 느낌을 주는 초가집이 바로 가람초연재다. 가람은 조선 시대의 유학자 서애 류성룡(西厓 柳成龍)의 15대손이자 이 집의 주인인 할아버지의 호를 뜻하고, 초연재는 ‘제비가 사는 초가집’이라는 의미를 담고 있다. 실제로 대문 위쪽 서까래나 한옥 처마 밑을 잘 살펴보면, 둥지를 틀고 사는 제비를 볼 수 있다. 웅장하지도 그다지 멋을 내지도 않은 이 집은 찾기 쉬운 위치에 있다. 하회마을에서 가장 크고 오래된 한옥에 속하는 담연재(澹然齋)와 양진당(養眞堂)을 좌우에 끼고 있고, 뒤로는 겸암 류운용(謙菴 柳云龍)이 건립해 서재로 사용했던 하회 빈연정사(河回賓淵精舍)가 버티고 있기 때문이다.손때 묻은 한옥 돌담길을 걷다 보면 어느새 가람초연재의 대문 앞에 도착한다. ‘一’자형 한옥 두 채를 보유하고 있는 가람초연재 내부로 들어가면 볏짚을 두툼하게 올려 말끔히 손질한 초가지붕이 가장 먼저 눈에 띈다. 웬만하면 있는 모습 그대로 한옥을 사람들에게 보여주고 싶어 일부러 기와지붕으로 바꾸지 않았단다. 그렇다고 궁색하거나 초라한 느낌을 주는 것은 결코 아니다. 방안을 얼마나 깨끗이 손질했는지 바닥에서 윤기가 나고 벽지도 뜨는 곳 하나 없이 깔끔하게 발라져 있다. 외국인들은 기와로 된 한옥보다 더 전통적인 느낌이 들어 멋있다고 극찬을 한단다.체험 프로그램 역시 주인 할아버지를 닮아 솔직하고 담백하다. 디딜방아, 맷돌, 절구 같은 민속도구를 직접 사용해볼 수 있고 갓을 만들어볼 수도 있다. 그러나 무엇보다 초연재에서는 해가 지는 모습을 꼭 감상해야 한다. 사랑채 마루에서 안채 뒤쪽으로 넘어가는 해를 보고 있으면 주변이 조금씩 연한 보랏빛으로 변하며 몽환적인 시간을 선사한다. 화단에 심은 매실나무에 하얀 꽃이 만개할 때면, 더욱 아름다운 밤을 즐길 수 있다. 늘 같은 자리, 같은 모습으로 초연함을 지키고 있어 더욱 멋스러운 가람초연재는 사람들에게 이처럼 담담하고 그윽한 분위기를 느낄 수 있는 멋진 시간을 선사한다.",숙박,한옥스테이
TEST_00403,./image/test/TEST_00403.jpg,"충남 천안에 위치한 유스호스텔은 총 600명 이상을 수용할 수 있다. 천안상록 리조트 안에 위치해 있으며 주변에 독립기념관, 유관순 유적지, 현충사, 온양민속박물관, 온양민속마을, 태조산좌불상 등이 있다. 객실은 가족실과 단체실을 겸비하고 있다.",숙박,유스호스텔
TEST_00407,./image/test/TEST_00407.jpg,"울창한 숲으로 둘러 쌓여 있어서 펜션 이름을 숲속의 섬으로 정했다. 유럽풍의  목조건물과 펜션주인이 직접 그린 그림들이 전시된 갤러리, 그리고 향긋한 커피 한잔과 인터넷을 즐길 수 있는 자그마한 까페가 마련되어 있다. 깔끔하게 정돈 된 정원과 넓은 야외데크 그리고 예쁜 의자와 탁자가 놓여 있는 객실 테라스도 있다. 비가 와도 바베큐를 즐길 수 있는 초록색 그늘 천막과 하얀 의자가 있는 바베큐장이 여러분을 기다리고 있다. 유명한 휴양지(섬)의 이름으로 구성된 객실에서 최고의 휴양을 하실 수 있도록 최상의 서비스로 보답하겠다. 환상의 섬 숲속의 섬 펜션으로 여러분을 초대한다.",숙박,펜션
